investor_name,investor_id_main,investor_id_other_1,investor_id_other_2,total_occurrences,url_main,investor_name_eng
富望金控,3010917,,,2,https://data.cyzone.cn/capital/3010917.html,
大格资本,3007013,,,2,https://data.cyzone.cn/capital/3007013.html,
同有科技,1405120,,,2,https://data.cyzone.cn/capital/1405120.html,
中国电信,1144567,,,2,https://data.cyzone.cn/capital/1144567.html,
BBVA,1394036,,,2,https://data.cyzone.cn/capital/1394036.html,
Sequoia Capital ...,1409805,,,2,https://data.cyzone.cn/capital/1409805.html,
广汇能源,1514291,,,2,https://data.cyzone.cn/capital/1514291.html,
广晟有色,3293112,,,2,https://data.cyzone.cn/capital/3293112.html,
佳发安泰,3014290,,,2,https://data.cyzone.cn/capital/3014290.html,
东义资本,3010264,,,2,https://data.cyzone.cn/capital/3010264.html,
华人文化产业投资基金,1399683,,,2,https://data.cyzone.cn/capital/1399683.html,
同晟创投,1400909,,,2,https://data.cyzone.cn/capital/1400909.html,
BMW i Ventures,1510401,,,2,https://data.cyzone.cn/capital/1510401.html,
伯骐资本,3006651,,,2,https://data.cyzone.cn/capital/3006651.html,
东亚投资,3010260,,,2,https://data.cyzone.cn/capital/3010260.html,
佳新创投,3026130,,,2,https://data.cyzone.cn/capital/3026130.html,
中安健康,3008010,,,2,https://data.cyzone.cn/capital/3008010.html,
佳沃集团,3209150,,,2,https://data.cyzone.cn/capital/3209150.html,
广州淡水泉,3011381,,,2,https://data.cyzone.cn/capital/3011381.html,
亚泰集团,3299350,,,2,https://data.cyzone.cn/capital/3299350.html,
依文集团,1131131,,,2,https://data.cyzone.cn/capital/1131131.html,
Binance Labs,1405452,,,2,https://data.cyzone.cn/capital/1405452.html,
同洲电子,1171115,,,2,https://data.cyzone.cn/capital/1171115.html,
华人文化产业基金,1393993,,,2,https://data.cyzone.cn/capital/1393993.html,
上海势界,3018849,,,2,https://data.cyzone.cn/capital/3018849.html,
东业资产,3010263,,,2,https://data.cyzone.cn/capital/3010263.html,
广能投资,3011338,,,2,https://data.cyzone.cn/capital/3011338.html,
伸轩投资,3018970,,,2,https://data.cyzone.cn/capital/3018970.html,
应天投资,3024060,,,2,https://data.cyzone.cn/capital/3024060.html,
同信盈创投,3019994,,,2,https://data.cyzone.cn/capital/3019994.html,
卫士通,3533314,,,2,https://data.cyzone.cn/capital/3533314.html,
复曦投资,3010811,,,2,https://data.cyzone.cn/capital/3010811.html,
上海嘉银金融,1399621,,,2,https://data.cyzone.cn/capital/1399621.html,
京东物流,1185141,,,2,https://data.cyzone.cn/capital/1185141.html,
体奥动力,1160405,,,2,https://data.cyzone.cn/capital/1160405.html,
中天科投,3008824,,,2,https://data.cyzone.cn/capital/3008824.html,
体游控股,3019609,,,2,https://data.cyzone.cn/capital/3019609.html,
体育之窗,1152835,,,2,https://data.cyzone.cn/capital/1152835.html,
卧龙地产,1400653,,,2,https://data.cyzone.cn/capital/1400653.html,
SuperG速普创投,1404766,,,2,https://data.cyzone.cn/capital/1404766.html,
余杭创投,3024544,,,2,https://data.cyzone.cn/capital/3024544.html,
佛山凯泰资本,3010735,,,2,https://data.cyzone.cn/capital/3010735.html,
同创资产,3019929,,,2,https://data.cyzone.cn/capital/3019929.html,
上海双良,3018854,,,2,https://data.cyzone.cn/capital/3018854.html,
交银国际,3536481,,,2,https://data.cyzone.cn/capital/3536481.html,
广西中小企业创投,3029698,,,2,https://data.cyzone.cn/capital/3029698.html,
亚杰商会上海天使投资俱乐部,1394541,,,2,https://data.cyzone.cn/capital/1394541.html,
博雅基金,3536081,,,2,https://data.cyzone.cn/capital/3536081.html,
同润科投,1408852,,,2,https://data.cyzone.cn/capital/1408852.html,
五矿投资,3020467,,,2,https://data.cyzone.cn/capital/3020467.html,
信源投资,3030106,,,2,https://data.cyzone.cn/capital/3030106.html,
圆通蛟龙,1404877,,,2,https://data.cyzone.cn/capital/1404877.html,
同道会,1144873,,,2,https://data.cyzone.cn/capital/1144873.html,
平能创投,3027355,,,2,https://data.cyzone.cn/capital/3027355.html,
华众沃赋,3013798,,,2,https://data.cyzone.cn/capital/3013798.html,
平安金控母基金,3017358,,,2,https://data.cyzone.cn/capital/3017358.html,
富达国际,1403913,,,2,https://data.cyzone.cn/capital/1403913.html,
Brizan Ventures,1405448,,,2,https://data.cyzone.cn/capital/1405448.html,
平安证券,3248915,,,2,https://data.cyzone.cn/capital/3248915.html,
五洲新春,3533099,,,2,https://data.cyzone.cn/capital/3533099.html,
信维通信,1176220,,,2,https://data.cyzone.cn/capital/1176220.html,
五洋建设,3536756,,,2,https://data.cyzone.cn/capital/3536756.html,
同道资本,1399249,,,2,https://data.cyzone.cn/capital/1399249.html,
信诺资本,3536783,,,2,https://data.cyzone.cn/capital/3536783.html,
博康资本,3006673,,,2,https://data.cyzone.cn/capital/3006673.html,
互联网电影集团IFG,1393764,,,2,https://data.cyzone.cn/capital/1393764.html,
信达汉石,3021581,,,2,https://data.cyzone.cn/capital/3021581.html,
互爱科技,1399459,,,2,https://data.cyzone.cn/capital/1399459.html,
同道齐创,3019933,,,2,https://data.cyzone.cn/capital/3019933.html,
信息发展,3277812,,,2,https://data.cyzone.cn/capital/3277812.html,
中山泓华,3008757,,,2,https://data.cyzone.cn/capital/3008757.html,
东创投,3010014,,,2,https://data.cyzone.cn/capital/3010014.html,
北汽新能源,3088143,1513828.0,,2,https://data.cyzone.cn/capital/3088143.html,
亚太股份,3348171,,,2,https://data.cyzone.cn/capital/3348171.html,
华伍股份,3161412,,,2,https://data.cyzone.cn/capital/3161412.html,
博观投资,3006662,,,2,https://data.cyzone.cn/capital/3006662.html,
博纳影业,1173911,,,2,https://data.cyzone.cn/capital/1173911.html,
广博股份,3297316,,,2,https://data.cyzone.cn/capital/3297316.html,
博看投资,3006671,,,2,https://data.cyzone.cn/capital/3006671.html,
Bitblock Capital,1408238,,,2,https://data.cyzone.cn/capital/1408238.html,
圆通速递,1131554,,,2,https://data.cyzone.cn/capital/1131554.html,
同禾资本,1400973,,,2,https://data.cyzone.cn/capital/1400973.html,
东北制药,3114422,,,2,https://data.cyzone.cn/capital/3114422.html,
亘元创投,3011092,,,2,https://data.cyzone.cn/capital/3011092.html,
上海交创投资,3018828,,,2,https://data.cyzone.cn/capital/3018828.html,
Blockchain Capit...,3005792,,,2,https://data.cyzone.cn/capital/3005792.html,
中寰资本,1402909,,,2,https://data.cyzone.cn/capital/1402909.html,
广东甘化,3299656,,,2,https://data.cyzone.cn/capital/3299656.html,
五粮液,3239198,,,2,https://data.cyzone.cn/capital/3239198.html,
同策房产,1136594,,,2,https://data.cyzone.cn/capital/1136594.html,
信合恒昌,3021605,,,2,https://data.cyzone.cn/capital/3021605.html,
Blume Ventures,1397780,,,2,https://data.cyzone.cn/capital/1397780.html,
上海天洋,3260615,,,2,https://data.cyzone.cn/capital/3260615.html,
吉视传媒,3115178,,,2,https://data.cyzone.cn/capital/3115178.html,
希望教育,1409797,,,2,https://data.cyzone.cn/capital/1409797.html,
城地建设,3006826,,,2,https://data.cyzone.cn/capital/3006826.html,
众善创投,1400788,,,2,https://data.cyzone.cn/capital/1400788.html,
众坚投资,3009189,,,2,https://data.cyzone.cn/capital/3009189.html,
台湾矽谷雯科创投基金,1398935,,,2,https://data.cyzone.cn/capital/1398935.html,
上海莱士,3009352,,,2,https://data.cyzone.cn/capital/3009352.html,
与君资本,1407509,,,2,https://data.cyzone.cn/capital/1407509.html,
仁德资本,3026498,,,2,https://data.cyzone.cn/capital/3026498.html,
地尔汉宇,3009803,,,2,https://data.cyzone.cn/capital/3009803.html,
Soul Capital,1405436,,,2,https://data.cyzone.cn/capital/1405436.html,
中国航空产业基金,3008231,,,2,https://data.cyzone.cn/capital/3008231.html,
中国银行,3220201,,,2,https://data.cyzone.cn/capital/3220201.html,
吉翔股份,3294920,,,2,https://data.cyzone.cn/capital/3294920.html,
众米资本,1398959,,,2,https://data.cyzone.cn/capital/1398959.html,
合众集团,1396351,,,2,https://data.cyzone.cn/capital/1396351.html,
合合信息,1397982,,,2,https://data.cyzone.cn/capital/1397982.html,
世欣控股,3019346,,,2,https://data.cyzone.cn/capital/3019346.html,
世泽资本,1400898,,,2,https://data.cyzone.cn/capital/1400898.html,
合牛资本,3012401,,,2,https://data.cyzone.cn/capital/3012401.html,
众邦基金,3536224,,,2,https://data.cyzone.cn/capital/3536224.html,
91旺财,1139628,,,2,https://data.cyzone.cn/capital/1139628.html,
厦门庆年投资,3018638,,,2,https://data.cyzone.cn/capital/3018638.html,
去哪儿,1132205,,,2,https://data.cyzone.cn/capital/1132205.html,
众信资产,1403216,,,2,https://data.cyzone.cn/capital/1403216.html,
中国进出口银行,1401397,,,2,https://data.cyzone.cn/capital/1401397.html,
500彩票网,1131879,,,2,https://data.cyzone.cn/capital/1131879.html,
以太资本,1406878,,,2,https://data.cyzone.cn/capital/1406878.html,
弘利创投,3012813,,,2,https://data.cyzone.cn/capital/3012813.html,
Spring Mountain ...,1405589,,,2,https://data.cyzone.cn/capital/1405589.html,
以正资本,1401735,,,2,https://data.cyzone.cn/capital/1401735.html,
上海鸿立虚拟现实投资合伙企业（有...,3172645,,,2,https://data.cyzone.cn/capital/3172645.html,
上石创投,3018895,,,2,https://data.cyzone.cn/capital/3018895.html,
友和资本,3024134,,,2,https://data.cyzone.cn/capital/3024134.html,
33复杂美,3145721,,,2,https://data.cyzone.cn/capital/3145721.html,
企源科技,3170135,,,2,https://data.cyzone.cn/capital/3170135.html,
企鹅杏仁,1196916,,,2,https://data.cyzone.cn/capital/1196916.html,
上达资本,1511481,3018770.0,,2,https://data.cyzone.cn/capital/1511481.html,
开铂创投,3015608,,,2,https://data.cyzone.cn/capital/3015608.html,
上陵牧业,1405054,,,2,https://data.cyzone.cn/capital/1405054.html,
360金融,1193490,,,2,https://data.cyzone.cn/capital/1193490.html,
上海贝岭,3237195,,,2,https://data.cyzone.cn/capital/3237195.html,
千百度,3219252,,,2,https://data.cyzone.cn/capital/3219252.html,
古莲资本,3011129,,,2,https://data.cyzone.cn/capital/3011129.html,
开源证券,1407902,,,2,https://data.cyzone.cn/capital/1407902.html,
仁禾基金,1407134,,,2,https://data.cyzone.cn/capital/1407134.html,
中国高科集团,3008206,,,2,https://data.cyzone.cn/capital/3008206.html,
基石融汇,3014162,,,2,https://data.cyzone.cn/capital/3014162.html,
上海电影,3311951,,,2,https://data.cyzone.cn/capital/3311951.html,
壹叁资本,1408614,,,2,https://data.cyzone.cn/capital/1408614.html,
康煦投资,3015830,,,2,https://data.cyzone.cn/capital/3015830.html,
中大科创,3008092,,,2,https://data.cyzone.cn/capital/3008092.html,
中天汇富,3008820,,,2,https://data.cyzone.cn/capital/3008820.html,
康曼德资本,3015814,,,2,https://data.cyzone.cn/capital/3015814.html,
复思资本,1395139,,,2,https://data.cyzone.cn/capital/1395139.html,
京旅盛宏,3015085,,,2,https://data.cyzone.cn/capital/3015085.html,
复旦宁波研究院,1169104,,,2,https://data.cyzone.cn/capital/1169104.html,
复星星元,3010826,,,2,https://data.cyzone.cn/capital/3010826.html,
康得新,1398571,,,2,https://data.cyzone.cn/capital/1398571.html,
复星瑞哲,1403891,,,2,https://data.cyzone.cn/capital/1403891.html,
Anchor Equity Pa...,1498465,,,2,https://data.cyzone.cn/capital/1498465.html,
康宏财富,3015798,,,2,https://data.cyzone.cn/capital/3015798.html,
吉比特,3014176,,,2,https://data.cyzone.cn/capital/3014176.html,
吉电股份,3307999,,,2,https://data.cyzone.cn/capital/3307999.html,
印尼力宝集团,1399360,,,2,https://data.cyzone.cn/capital/1399360.html,
康力电梯,1397887,,,2,https://data.cyzone.cn/capital/1397887.html,
中国电子,1402261,,,2,https://data.cyzone.cn/capital/1402261.html,
伟高达创投,1393680,,,2,https://data.cyzone.cn/capital/1393680.html,
吉祥航空,3038050,,,2,https://data.cyzone.cn/capital/3038050.html,
匠星实业,3014650,,,2,https://data.cyzone.cn/capital/3014650.html,
原始会,1140309,,,2,https://data.cyzone.cn/capital/1140309.html,
圣阳股份,3245186,,,2,https://data.cyzone.cn/capital/3245186.html,
壹元基金,3023244,,,2,https://data.cyzone.cn/capital/3023244.html,
塔牌集团,3243472,,,2,https://data.cyzone.cn/capital/3243472.html,
境成投资,3015204,,,2,https://data.cyzone.cn/capital/3015204.html,
厦门创投,3018629,,,2,https://data.cyzone.cn/capital/3018629.html,
合肥紫煦投资合伙企业（有限合伙）,3184320,,,2,https://data.cyzone.cn/capital/3184320.html,
优博讯科技,1157538,,,2,https://data.cyzone.cn/capital/1157538.html,
上海浦东软件园创业投资管理有限公...,1394610,,,2,https://data.cyzone.cn/capital/1394610.html,
建发集团,1395614,,,2,https://data.cyzone.cn/capital/1395614.html,
优学派,1404389,,,2,https://data.cyzone.cn/capital/1404389.html,
士兰微,3330366,,,2,https://data.cyzone.cn/capital/3330366.html,
Achain生态基金,1404269,,,2,https://data.cyzone.cn/capital/1404269.html,
上海津域,3018829,,,2,https://data.cyzone.cn/capital/3018829.html,
中地信基金,3008107,,,2,https://data.cyzone.cn/capital/3008107.html,
优易数据,1152438,,,2,https://data.cyzone.cn/capital/1152438.html,
建元基金,3014533,,,2,https://data.cyzone.cn/capital/3014533.html,
中国神华,3235972,,,2,https://data.cyzone.cn/capital/3235972.html,
优点科技,1187249,,,2,https://data.cyzone.cn/capital/1187249.html,
世纪海翔,3019325,,,2,https://data.cyzone.cn/capital/3019325.html,
优联资本,3536838,,,2,https://data.cyzone.cn/capital/3536838.html,
廊坊高投,3016032,,,2,https://data.cyzone.cn/capital/3016032.html,
同鑫力诚,1409478,,,2,https://data.cyzone.cn/capital/1409478.html,
平安资产,3017366,,,2,https://data.cyzone.cn/capital/3017366.html,
俺来也,1134361,,,2,https://data.cyzone.cn/capital/1134361.html,
中投同和,3008861,,,2,https://data.cyzone.cn/capital/3008861.html,
兆驰股份,1132039,,,2,https://data.cyzone.cn/capital/1132039.html,
启辰星投资,3017581,,,2,https://data.cyzone.cn/capital/3017581.html,
予众创投,3024151,,,2,https://data.cyzone.cn/capital/3024151.html,
启迪科服集团,3246724,,,2,https://data.cyzone.cn/capital/3246724.html,
三夫户外,3093161,,,2,https://data.cyzone.cn/capital/3093161.html,
先声药业,1400173,,,2,https://data.cyzone.cn/capital/1400173.html,
TTVCapital,1397526,,,2,https://data.cyzone.cn/capital/1397526.html,
北信瑞丰基金,1406936,,,2,https://data.cyzone.cn/capital/1406936.html,
Data Collective ...,1409631,,,2,https://data.cyzone.cn/capital/1409631.html,
先锋新材,1393715,,,2,https://data.cyzone.cn/capital/1393715.html,
南京银行,3249788,,,2,https://data.cyzone.cn/capital/3249788.html,
中技控股,3008449,,,2,https://data.cyzone.cn/capital/3008449.html,
乾涌基金,3017831,,,2,https://data.cyzone.cn/capital/3017831.html,
吴通控股,3037390,,,2,https://data.cyzone.cn/capital/3037390.html,
尚理投资,3018922,,,2,https://data.cyzone.cn/capital/3018922.html,
光一科技,3307431,,,2,https://data.cyzone.cn/capital/3307431.html,
乾明投资,1393456,,,2,https://data.cyzone.cn/capital/1393456.html,
中投中财,1403915,,,2,https://data.cyzone.cn/capital/1403915.html,
三垒股份,1402525,,,2,https://data.cyzone.cn/capital/1402525.html,
DNA Fund,3005938,,,2,https://data.cyzone.cn/capital/3005938.html,
居然之家,1185036,,,2,https://data.cyzone.cn/capital/1185036.html,
南卫股份,3334114,,,2,https://data.cyzone.cn/capital/3334114.html,
元颂创投,1405536,,,2,https://data.cyzone.cn/capital/1405536.html,
山东黄金,1191496,,,2,https://data.cyzone.cn/capital/1191496.html,
大宇资本,3007105,,,2,https://data.cyzone.cn/capital/3007105.html,
东方国际投资,3010049,,,2,https://data.cyzone.cn/capital/3010049.html,
南方睿泰,3536592,,,2,https://data.cyzone.cn/capital/3536592.html,
山东融创,3018667,,,2,https://data.cyzone.cn/capital/3018667.html,
Crosslink Capita...,1511120,,,2,https://data.cyzone.cn/capital/1511120.html,
东方基易,3010081,,,2,https://data.cyzone.cn/capital/3010081.html,
元隆雅图,1408526,,,2,https://data.cyzone.cn/capital/1408526.html,
TPO小站教育,1142576,,,2,https://data.cyzone.cn/capital/1142576.html,
北大高盛,3006531,,,2,https://data.cyzone.cn/capital/3006531.html,
三川智慧,1406434,,,2,https://data.cyzone.cn/capital/1406434.html,
希努尔,3233585,,,2,https://data.cyzone.cn/capital/3233585.html,
兆丰恒业,3026337,,,2,https://data.cyzone.cn/capital/3026337.html,
DFUND,1403162,,,2,https://data.cyzone.cn/capital/1403162.html,
三峡水利,3298984,,,2,https://data.cyzone.cn/capital/3298984.html,
华信麒麟,1405351,,,2,https://data.cyzone.cn/capital/1405351.html,
兆怡投资,1404431,,,2,https://data.cyzone.cn/capital/1404431.html,
启承资本,1405282,,,2,https://data.cyzone.cn/capital/1405282.html,
东方汇佳,1164430,,,2,https://data.cyzone.cn/capital/1164430.html,
Draper Fisher Ju...,1396294,1400642.0,,2,https://data.cyzone.cn/capital/1396294.html,
图灵创投,3020022,,,2,https://data.cyzone.cn/capital/3020022.html,
北京银行,1395929,,,2,https://data.cyzone.cn/capital/1395929.html,
小桔车服,1405259,,,2,https://data.cyzone.cn/capital/1405259.html,
南京公用,3230330,,,2,https://data.cyzone.cn/capital/3230330.html,
九洲药业,3294939,,,2,https://data.cyzone.cn/capital/3294939.html,
小度互娱,1151947,,,2,https://data.cyzone.cn/capital/1151947.html,
南丰集团,3536594,,,2,https://data.cyzone.cn/capital/3536594.html,
和悦资本,1395644,,,2,https://data.cyzone.cn/capital/1395644.html,
东方盛富,3010124,,,2,https://data.cyzone.cn/capital/3010124.html,
九毛九餐饮,1399408,,,2,https://data.cyzone.cn/capital/1399408.html,
九次方大数据,1139794,,,2,https://data.cyzone.cn/capital/1139794.html,
卓翼科技,3262450,,,2,https://data.cyzone.cn/capital/3262450.html,
和易瑞盛,3012551,,,2,https://data.cyzone.cn/capital/3012551.html,
中投昆泰,3008854,,,2,https://data.cyzone.cn/capital/3008854.html,
九强生物,1184128,,,2,https://data.cyzone.cn/capital/1184128.html,
Evolution Media,1395330,,,2,https://data.cyzone.cn/capital/1395330.html,
东方祥云,3536259,,,2,https://data.cyzone.cn/capital/3536259.html,
万达投资,3020106,,,2,https://data.cyzone.cn/capital/3020106.html,
中投汉富,1397959,,,2,https://data.cyzone.cn/capital/1397959.html,
富鼎投资,3010856,,,2,https://data.cyzone.cn/capital/3010856.html,
富鑫创投,1400991,,,2,https://data.cyzone.cn/capital/1400991.html,
Talking Data,1147348,,,2,https://data.cyzone.cn/capital/1147348.html,
光照资本,1400625,,,2,https://data.cyzone.cn/capital/1400625.html,
光明地产,3221996,,,2,https://data.cyzone.cn/capital/3221996.html,
小黑鱼科技,1183263,,,2,https://data.cyzone.cn/capital/1183263.html,
九鼎集团,1186570,,,2,https://data.cyzone.cn/capital/1186570.html,
东方海洋,3267548,,,2,https://data.cyzone.cn/capital/3267548.html,
和凯创投,3012497,,,2,https://data.cyzone.cn/capital/3012497.html,
国贸东方资本,3011639,,,2,https://data.cyzone.cn/capital/3011639.html,
尔康制药,1398864,,,2,https://data.cyzone.cn/capital/1398864.html,
北京银信,3536903,,,2,https://data.cyzone.cn/capital/3536903.html,
光大瑞华,1398469,,,2,https://data.cyzone.cn/capital/1398469.html,
少薮派投资,3018943,,,2,https://data.cyzone.cn/capital/3018943.html,
九芝堂,1182973,,,2,https://data.cyzone.cn/capital/1182973.html,
万隆股份,3020154,,,2,https://data.cyzone.cn/capital/3020154.html,
Du Capital,1405871,,,2,https://data.cyzone.cn/capital/1405871.html,
小鸟艺武资本,1403090,,,2,https://data.cyzone.cn/capital/1403090.html,
小马创投,3020848,,,2,https://data.cyzone.cn/capital/3020848.html,
九纬资产,3015250,,,2,https://data.cyzone.cn/capital/3015250.html,
RecruitHoldings,1396804,,,2,https://data.cyzone.cn/capital/1396804.html,
九穗禾投资,3015242,,,2,https://data.cyzone.cn/capital/3015242.html,
东方瑞宸,3010111,,,2,https://data.cyzone.cn/capital/3010111.html,
东方电子,3033437,,,2,https://data.cyzone.cn/capital/3033437.html,
山楂树资本,1398621,,,2,https://data.cyzone.cn/capital/1398621.html,
DCM海外,3005906,,,2,https://data.cyzone.cn/capital/3005906.html,
元禾辰坤,3024193,,,2,https://data.cyzone.cn/capital/3024193.html,
工商银行,1198250,,,2,https://data.cyzone.cn/capital/1198250.html,
巨人网络,1172465,,,2,https://data.cyzone.cn/capital/1172465.html,
君信创投,3029011,,,2,https://data.cyzone.cn/capital/3029011.html,
北新建材,3279827,,,2,https://data.cyzone.cn/capital/3279827.html,
大中投资,1401388,,,2,https://data.cyzone.cn/capital/1401388.html,
云泽资本,3007319,,,2,https://data.cyzone.cn/capital/3007319.html,
东富龙,3296439,,,2,https://data.cyzone.cn/capital/3296439.html,
南都电源,3235009,,,2,https://data.cyzone.cn/capital/3235009.html,
大众创投,3007120,,,2,https://data.cyzone.cn/capital/3007120.html,
儒艺资本,1401915,,,2,https://data.cyzone.cn/capital/1401915.html,
SOSV,1409330,,,2,https://data.cyzone.cn/capital/1409330.html,
川仪股份,3252316,,,2,https://data.cyzone.cn/capital/3252316.html,
三立教育,1188593,,,2,https://data.cyzone.cn/capital/1188593.html,
弘坤资产,3012808,,,2,https://data.cyzone.cn/capital/3012808.html,
东方产融,1404076,,,2,https://data.cyzone.cn/capital/1404076.html,
川能动力,3274415,,,2,https://data.cyzone.cn/capital/3274415.html,
川流投资,3006858,,,2,https://data.cyzone.cn/capital/3006858.html,
三盛宏业,1401134,,,2,https://data.cyzone.cn/capital/1401134.html,
三益投资,3018606,,,2,https://data.cyzone.cn/capital/3018606.html,
南纺股份,3293095,,,2,https://data.cyzone.cn/capital/3293095.html,
东方佳合,3010088,,,2,https://data.cyzone.cn/capital/3010088.html,
巨匠投资,1400160,,,2,https://data.cyzone.cn/capital/1400160.html,
上实投资,3018899,,,2,https://data.cyzone.cn/capital/3018899.html,
云禧资本,1401373,,,2,https://data.cyzone.cn/capital/1401373.html,
巨如资产,3015339,,,2,https://data.cyzone.cn/capital/3015339.html,
博实乐,1407777,,,2,https://data.cyzone.cn/capital/1407777.html,
帆茂投资,3536272,,,2,https://data.cyzone.cn/capital/3536272.html,
TEEC Angel Fund,3006278,,,2,https://data.cyzone.cn/capital/3006278.html,
东合创投,3010178,,,2,https://data.cyzone.cn/capital/3010178.html,
北方导航,3235110,,,2,https://data.cyzone.cn/capital/3235110.html,
向日葵,3115594,,,2,https://data.cyzone.cn/capital/3115594.html,
博华资产,3006667,,,2,https://data.cyzone.cn/capital/3006667.html,
上海IC基金,1408539,,,2,https://data.cyzone.cn/capital/1408539.html,
向日葵投资,3020803,,,2,https://data.cyzone.cn/capital/3020803.html,
云端传媒,3096568,,,2,https://data.cyzone.cn/capital/3096568.html,
巨鲸财富,3536527,,,2,https://data.cyzone.cn/capital/3536527.html,
ST Telemedia,1194393,3601333.0,,2,https://data.cyzone.cn/capital/1194393.html,
巨谷基金,1170394,,,2,https://data.cyzone.cn/capital/1170394.html,
健康元,3223857,,,2,https://data.cyzone.cn/capital/3223857.html,
华侨城,3116111,,,2,https://data.cyzone.cn/capital/3116111.html,
巨潮资讯,3015315,,,2,https://data.cyzone.cn/capital/3015315.html,
君亮资产管理,1401299,,,2,https://data.cyzone.cn/capital/1401299.html,
TI Binggo,3006287,,,2,https://data.cyzone.cn/capital/3006287.html,
Candy Capital,1405960,,,2,https://data.cyzone.cn/capital/1405960.html,
君富投资,3015514,,,2,https://data.cyzone.cn/capital/3015514.html,
东方世旗,1405341,,,2,https://data.cyzone.cn/capital/1405341.html,
Obvious Ventures,1394993,,,2,https://data.cyzone.cn/capital/1394993.html,
崇樾投资,3006843,,,2,https://data.cyzone.cn/capital/3006843.html,
君理资本,1185805,,,2,https://data.cyzone.cn/capital/1185805.html,
Connecticut Inno...,1408528,,,2,https://data.cyzone.cn/capital/1408528.html,
岑皓投资,3006744,,,2,https://data.cyzone.cn/capital/3006744.html,
TPG Growth,1393388,,,2,https://data.cyzone.cn/capital/1393388.html,
山谷资本,1399446,,,2,https://data.cyzone.cn/capital/1399446.html,
东方创业,3293184,,,2,https://data.cyzone.cn/capital/3293184.html,
SK集团,1400511,,,2,https://data.cyzone.cn/capital/1400511.html,
云南铜业,3240215,,,2,https://data.cyzone.cn/capital/3240215.html,
山西汾酒,3306119,,,2,https://data.cyzone.cn/capital/3306119.html,
大同资本,1402119,,,2,https://data.cyzone.cn/capital/1402119.html,
元气资本,1400618,,,2,https://data.cyzone.cn/capital/1400618.html,
云号码,1143761,,,2,https://data.cyzone.cn/capital/1143761.html,
图灵资本,1507799,,,2,https://data.cyzone.cn/capital/1507799.html,
君研资本,3015563,,,2,https://data.cyzone.cn/capital/3015563.html,
元禾璞华,3024196,,,2,https://data.cyzone.cn/capital/3024196.html,
云南科技创投,3026373,,,2,https://data.cyzone.cn/capital/3026373.html,
元泓创投,3024201,,,2,https://data.cyzone.cn/capital/3024201.html,
山西创投基金,3018685,,,2,https://data.cyzone.cn/capital/3018685.html,
南沙产投,3017129,,,2,https://data.cyzone.cn/capital/3017129.html,
君桐资本,3015553,,,2,https://data.cyzone.cn/capital/3015553.html,
苏宁生态链基金,1505435,,,1,https://data.cyzone.cn/capital/1505435.html,
芯智控股,1172974,,,1,https://data.cyzone.cn/capital/1172974.html,
中国手游,3220237,,,1,https://data.cyzone.cn/capital/3220237.html,
中国电信孵化基地,1401526,,,1,https://data.cyzone.cn/capital/1401526.html,
芭田股份,3304519,,,1,https://data.cyzone.cn/capital/3304519.html,
英大证券,3103504,,,1,https://data.cyzone.cn/capital/3103504.html,
中国船舶,1410167,,,1,https://data.cyzone.cn/capital/1410167.html,
若水彤云,1405240,,,1,https://data.cyzone.cn/capital/1405240.html,
苏州高达长青创业投资中心（有限合...,3155982,,,1,https://data.cyzone.cn/capital/3155982.html,
中商恒生,3008769,,,1,https://data.cyzone.cn/capital/3008769.html,
中国中药,1400041,,,1,https://data.cyzone.cn/capital/1400041.html,
中国中期,3296258,,,1,https://data.cyzone.cn/capital/3296258.html,
苏州高新,1193597,,,1,https://data.cyzone.cn/capital/1193597.html,
中国国有资本风险投资基金（国风投...,1401820,,,1,https://data.cyzone.cn/capital/1401820.html,
苕越资产,3619496,,,1,https://data.cyzone.cn/capital/3619496.html,
苏州固锝,3277611,,,1,https://data.cyzone.cn/capital/3277611.html,
中国汽研,3235158,,,1,https://data.cyzone.cn/capital/3235158.html,
苏宁环球,3295889,,,1,https://data.cyzone.cn/capital/3295889.html,
苏州正奇恒阊企业管理有限公司,1510313,,,1,https://data.cyzone.cn/capital/1510313.html,
苏州升元股权投资管理有限公司,3601612,,,1,https://data.cyzone.cn/capital/3601612.html,
中国数码,1400938,,,1,https://data.cyzone.cn/capital/1400938.html,
英泰基金,3350455,,,1,https://data.cyzone.cn/capital/3350455.html,
花王股份,3533057,,,1,https://data.cyzone.cn/capital/3533057.html,
中国外运,3294468,,,1,https://data.cyzone.cn/capital/3294468.html,
苏泊尔,3279842,,,1,https://data.cyzone.cn/capital/3279842.html,
苏州利保智鼎投资中心（有限合伙）,3195049,,,1,https://data.cyzone.cn/capital/3195049.html,
苏汽集团,3019483,,,1,https://data.cyzone.cn/capital/3019483.html,
英皇集团,1408859,,,1,https://data.cyzone.cn/capital/1408859.html,
中国科学院上海生物科学研究院,3601961,,,1,https://data.cyzone.cn/capital/3601961.html,
中合联创,3008393,,,1,https://data.cyzone.cn/capital/3008393.html,
中国图书进出口(集团)总公司,1399244,,,1,https://data.cyzone.cn/capital/1399244.html,
中商联财基金,3008772,,,1,https://data.cyzone.cn/capital/3008772.html,
中国石化,3008304,,,1,https://data.cyzone.cn/capital/3008304.html,
中呼投资,3026465,,,1,https://data.cyzone.cn/capital/3026465.html,
