event_id,investee_id,investee_shortname,investee_fullname,investee_url,investor_number,investor_ids,investor_leader_id,investor_names,investor_urls,series,amount,date,industries,page_number
2015111112724909999999,1272490,Techvision慧为,深圳市慧为智能科技股份有限公司,https://data.cyzone.cn/company/1272490.html,0,9999999,9999999,未透露,unknown,新三板定增,640万人民币,2015-11-11,企业服务,244
2015111031247721400621,3124772,易维科技,武汉易维科技股份有限公司,https://data.cyzone.cn/company/3124772.html,2,"1400621,1395741",1400621,"太平洋证券,湖北高投","https://data.cyzone.cn/capital/1400621.html,https://data.cyzone.cn/capital/1395741.html",新三板定增,3239万人民币,2015-11-10,"企业服务,传统企业服务,咨询服务",250
2015111012856769999999,1285676,点吧科技,广东点吧科技股份有限公司,https://data.cyzone.cn/company/1285676.html,0,9999999,9999999,未透露,unknown,A轮,5800万人民币,2015-11-10,"配送,生活服务",251
2015111012672681393218,1267268,新康医疗,云南新康医疗管理集团有限公司,https://data.cyzone.cn/company/1267268.html,1,1393218,1393218,北极光创投,https://data.cyzone.cn/capital/1393218.html,B轮,数百万人民币,2015-11-10,"医疗健康,医疗机构",251
2015111013214131402926,1321413,蜜肤医疗,北京纳涌科技有限公司,https://data.cyzone.cn/company/1321413.html,1,1402926,1402926,上海越银投资,https://data.cyzone.cn/capital/1402926.html,Pre-A,未披露,2015-11-10,"医疗健康,健康保健,健康管理",251
2015111012835459999999,1283545,东软慧聚,北京东软慧聚信息技术股份有限公司,https://data.cyzone.cn/company/1283545.html,0,9999999,9999999,未透露,unknown,新三板定增,794.92万人民币,2015-11-10,"企业服务,SAAS,管理系统",251
2015111031083941393347,3108394,以太创服,艾普拉斯投资顾问（北京）有限公司,https://data.cyzone.cn/company/3108394.html,2,"1393347,1136909",1393347,"源码资本,昆仑万维","https://data.cyzone.cn/capital/1393347.html,https://data.cyzone.cn/capital/1136909.html",A轮,未披露,2015-11-10,未透露,251
2015111031225411402962,3122541,佳先股份,安徽佳先功能助剂股份有限公司,https://data.cyzone.cn/company/3122541.html,3,"1402962,3020614,3536758",1402962,"同德资本,西证投资,西部资本","https://data.cyzone.cn/capital/1402962.html,https://data.cyzone.cn/capital/3020614.html,https://data.cyzone.cn/capital/3536758.html",新三板定增,7500万人民币,2015-11-10,"化学化工,制造业,传统行业",251
2015111031232061399619,3123206,鱼鳞图,四川鱼鳞图信息技术股份有限公司,https://data.cyzone.cn/company/3123206.html,1,1399619,1399619,鼎锋资产,https://data.cyzone.cn/capital/1399619.html,新三板定增,1925.97万人民币,2015-11-10,"农业,AI农业",251
2015111031238183015950,3123818,希普生物,苏州希普生物科技有限公司,https://data.cyzone.cn/company/3123818.html,1,3015950,3015950,昆山国科创投,https://data.cyzone.cn/capital/3015950.html,天使轮,未披露,2015-11-10,"医疗器械,医疗健康",251
2015111031264189999999,3126418,恒瑞能源,安徽恒瑞新能源股份有限公司,https://data.cyzone.cn/company/3126418.html,0,9999999,9999999,未透露,unknown,新三板定增,895.23万人民币,2015-11-10,"传统行业,能源,太阳能光伏",250
2015111031251989999999,3125198,泰可电气,武汉泰可电气股份有限公司,https://data.cyzone.cn/company/3125198.html,0,9999999,9999999,未透露,unknown,新三板定增,1070万人民币,2015-11-10,"智能制造,智能制造装备,仪器设备",250
2015111012845553251556,1284555,优依购,深圳优依购电子商务股份有限公司,https://data.cyzone.cn/company/1284555.html,1,3251556,3251556,同心基金,https://data.cyzone.cn/capital/3251556.html,B+轮,未披露,2015-11-10,"传统行业,纺织,服装制造",250
2015111031266093312439,3126609,联动设计,武汉联动设计股份有限公司,https://data.cyzone.cn/company/3126609.html,2,"3312439,1393577",3312439,"九泰基金,中科招商","https://data.cyzone.cn/capital/3312439.html,https://data.cyzone.cn/capital/1393577.html",新三板定增,2492万人民币,2015-11-10,"能源电力,传统能源,能源工程",250
2015111031299241393579,3129924,名洋会展,名洋国际会展（北京）股份有限公司,https://data.cyzone.cn/company/3129924.html,1,1393579,1393579,秉鸿资本,https://data.cyzone.cn/capital/1393579.html,新三板定增,600万人民币,2015-11-10,"企业服务,传统企业服务,会展服务",250
2015111031315879999999,3131587,富得利,湖州富得利木业股份有限公司,https://data.cyzone.cn/company/3131587.html,0,9999999,9999999,未透露,unknown,新三板定增,2322万人民币,2015-11-10,未透露,250
2015111013272191393476,1327219,美颜家,广州蛋壳网络科技有限公司,https://data.cyzone.cn/company/1327219.html,2,"1393476,1157929",1393476,"青松基金,铂涛集团","https://data.cyzone.cn/capital/1393476.html,https://data.cyzone.cn/capital/1157929.html",Pre-A,1500万人民币,2015-11-10,"美业,生活服务",250
2015111012671651393215,1267165,Hypereal,上海拆名晃信息科技有限公司,https://data.cyzone.cn/company/1267165.html,1,1393215,1393215,SIG海纳亚洲创投基金,https://data.cyzone.cn/capital/1393215.html,A轮,千万美元,2015-11-10,"VR/AR显示设备,VR/AR硬件（产品层）,VR/AR",250
