event_id,investee_id,investee_shortname,investee_fullname,investee_url,investor_number,investor_ids,investor_leader_id,investor_names,investor_urls,series,amount,date,industries,page_number
2014123133343929999999,3334392,金盾股份,浙江金盾风机股份有限公司,https://data.cyzone.cn/company/3334392.html,0,9999999,9999999,未透露,unknown,IPO,2.56亿人民币,2014-12-31,"智能制造,智能制造装备,仪器设备",2
2014123133374039999999,3337403,中衡设计,中衡设计集团股份有限公司,https://data.cyzone.cn/company/3337403.html,0,9999999,9999999,未透露,unknown,IPO,4.5亿人民币,2014-12-31,"传统行业,建筑,建筑材料",2
2014123133447903020752,3344790,金天钛业,湖南金天钛业科技有限公司,https://data.cyzone.cn/company/3344790.html,1,3020752,3020752,湘投控股,https://data.cyzone.cn/capital/3020752.html,战略投资,未披露,2014-12-31,未透露,2
2014123133477783230293,3347778,兆鋆新材,江苏兆鋆新材料股份有限公司,https://data.cyzone.cn/company/3347778.html,1,3230293,3230293,兴业证券,https://data.cyzone.cn/capital/3230293.html,新三板定增,未披露,2014-12-31,未透露,2
2014123133498809999999,3349880,迦南科技,浙江迦南科技股份有限公司,https://data.cyzone.cn/company/3349880.html,0,9999999,9999999,未透露,unknown,IPO,1.82亿人民币,2014-12-31,"医疗健康,医疗器械",2
2014123135058509999999,3505850,Atom数字银行,"The ATOM Group, LLC.",https://data.cyzone.cn/company/3505850.html,0,9999999,9999999,未透露,unknown,天使轮,未披露,2014-12-31,"金融,银行,互联网银行",2
2014123131214443017074,3121444,石晶光电,北京石晶光电科技股份有限公司,https://data.cyzone.cn/company/3121444.html,3,"3017074,3009055,3006667",3017074,"南方资产,中原特钢,博华资产","https://data.cyzone.cn/capital/3017074.html,https://data.cyzone.cn/capital/3009055.html,https://data.cyzone.cn/capital/3006667.html",战略投资,未披露,2014-12-31,"材料,非金属矿物制品业",5
2014123113019889999999,1301988,光辉互动,南京光辉互动网络科技股份有限公司,https://data.cyzone.cn/company/1301988.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"文化娱乐,游戏电竞,手游研发",2
2014123130084429999999,3008442,万事兴,江阴万事兴医疗器械股份有限公司,https://data.cyzone.cn/company/3008442.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"医疗健康,医疗器械",2
2014123130103319999999,3010331,未来宽带,上海未来宽带技术股份有限公司,https://data.cyzone.cn/company/3010331.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"企业服务,传统企业服务,网络服务",2
2014123130180859999999,3018085,中晟光电,中晟光电设备（上海）股份有限公司,https://data.cyzone.cn/company/3018085.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"智能制造,智能制造装备,仪器设备",1
2014123130185419999999,3018541,金润和,广东金润和科技股份有限公司,https://data.cyzone.cn/company/3018541.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,未透露,1
2014123130525139999999,3052513,光大百纳,郑州光大百纳科技股份有限公司,https://data.cyzone.cn/company/3052513.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"仪器设备,智能制造装备,智能制造",1
2014123130536239999999,3053623,赛力克,广东赛力克防水材料股份有限公司,https://data.cyzone.cn/company/3053623.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"传统行业,建筑,建筑材料",1
2014123131205749999999,3120574,文广农贷,镇江市丹徒区文广世民农村小额贷款股份有限公司,https://data.cyzone.cn/company/3120574.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"金融,贷款",1
2014123131227089999999,3122708,润成科技,淮南润成科技股份有限公司,https://data.cyzone.cn/company/3122708.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"仪器设备,智能制造装备,智能制造",1
2014123131227649999999,3122764,高奇电子,福建高奇电子科技股份有限公司,https://data.cyzone.cn/company/3122764.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"咨询服务,传统企业服务,企业服务",1
2014123131247749999999,3124774,陕中科,陕西中科非开挖技术股份有限公司,https://data.cyzone.cn/company/3124774.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"传统行业,建筑,土木工程建筑",1
2014123131260079999999,3126007,天元小贷,聊城市东昌府区天元小额贷款股份有限公司,https://data.cyzone.cn/company/3126007.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"农业,农业金融",1
2014123131262809999999,3126280,成大生物,辽宁成大生物股份有限公司,https://data.cyzone.cn/company/3126280.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"生物技术,新农业,农业",1
2014123131282099999999,3128209,安阳机床,安阳鑫盛机床股份有限公司,https://data.cyzone.cn/company/3128209.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"仪器设备,智能制造装备,智能制造",1
2014123132557901164454,3255790,巨龙信息,厦门市巨龙信息科技有限公司,https://data.cyzone.cn/company/3255790.html,1,1164454,1164454,美亚柏科,https://data.cyzone.cn/capital/1164454.html,天使轮,未披露,2014-12-31,"企业服务,SAAS,管理系统",3
2014123132511693234836,3251169,大族冠华,辽宁大族冠华印刷科技股份有限公司,https://data.cyzone.cn/company/3251169.html,1,3234836,3234836,大族激光,https://data.cyzone.cn/capital/3234836.html,新三板定增,未披露,2014-12-31,"仪器设备,智能制造装备,智能制造",3
2014123132668689999999,3266868,易航科技,上海剑创信息技术（集团）有限公司,https://data.cyzone.cn/company/3266868.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"企业服务,云服务,云计算",1
2014123113193321393643,1319332,金融圈Formax,深圳福迈斯科技有限公司,https://data.cyzone.cn/company/1319332.html,2,"1393643,1393211",1393643,"复星锐正资本,IDG资本","https://data.cyzone.cn/capital/1393643.html,https://data.cyzone.cn/capital/1393211.html",B轮,1000万美元,2014-12-31,"金融,金融综合,金融超市",4
2014123131261523295590,3126152,国义招标,国义招标股份有限公司,https://data.cyzone.cn/company/3126152.html,1,3295590,3295590,粤电力A,https://data.cyzone.cn/capital/3295590.html,新三板定增,未披露,2014-12-31,未透露,5
2014123131285483304475,3128548,中航新材,中航百慕新材料技术工程股份有限公司,https://data.cyzone.cn/company/3128548.html,1,3304475,3304475,中航三鑫,https://data.cyzone.cn/capital/3304475.html,新三板定增,未披露,2014-12-31,"材料,材料设备",5
2014123131309523230293,3130952,捷昌驱动,浙江捷昌线性驱动科技股份有限公司,https://data.cyzone.cn/company/3130952.html,1,3230293,3230293,兴业证券,https://data.cyzone.cn/capital/3230293.html,A轮,未披露,2014-12-31,"智能制造,智能制造装备,仪器设备",5
2014123131314043536077,3131404,红豆杉,江苏红豆杉健康科技股份有限公司,https://data.cyzone.cn/company/3131404.html,3,"3536077,3107947,3023968",3536077,"博润投资,广州证券,银河证券","https://data.cyzone.cn/capital/3536077.html,https://data.cyzone.cn/capital/3107947.html,https://data.cyzone.cn/capital/3023968.html",新三板定增,未披露,2014-12-31,"农业,新农业,生产种植技术",5
2014123131317263022568,3131726,派芬自控,派芬自控（上海）股份有限公司,https://data.cyzone.cn/company/3131726.html,1,3022568,3022568,杨浦科技创业中心,https://data.cyzone.cn/capital/3022568.html,新三板定增,未披露,2014-12-31,"工业自动化,智能工厂,智能制造",5
2014123131359413020689,3135941,红旗种业,江苏红旗种业股份有限公司,https://data.cyzone.cn/company/3135941.html,1,3020689,3020689,先农投资,https://data.cyzone.cn/capital/3020689.html,新三板定增,未披露,2014-12-31,"农业,新农业,生产种植技术",5
2014123131414721395251,3141472,拓新股份,新乡拓新药业股份有限公司,https://data.cyzone.cn/company/3141472.html,1,1395251,1395251,新华联集团,https://data.cyzone.cn/capital/1395251.html,新三板定增,未披露,2014-12-31,"药品生产,医药服务,医疗健康",5
2014123131432381393212,3143238,大牧场,内蒙古大牧场牧业（集团）有限责任公司,https://data.cyzone.cn/company/3143238.html,1,1393212,1393212,深创投,https://data.cyzone.cn/capital/1393212.html,A轮,2000万人民币,2014-12-31,未透露,5
2014123131634753020503,3163475,银都传媒,武汉银都文化传媒股份有限公司,https://data.cyzone.cn/company/3163475.html,1,3020503,3020503,武汉高科,https://data.cyzone.cn/capital/3020503.html,新三板定增,未披露,2014-12-31,未透露,5
2014123113292411393550,1329241,ifensi粉丝网,北京粉丝时代网络科技有限公司,https://data.cyzone.cn/company/1329241.html,1,1393550,1393550,信中利资本,https://data.cyzone.cn/capital/1393550.html,天使轮,数百万人民币,2014-12-31,"社区社交,社区,粉丝社区",5
2014123113283781394565,1328378,稀土掘金,北京北比信息技术有限公司,https://data.cyzone.cn/company/1328378.html,3,"1394565,1393449,1136387",1394565,"极客帮创投,明势资本,天使汇","https://data.cyzone.cn/capital/1394565.html,https://data.cyzone.cn/capital/1393449.html,https://data.cyzone.cn/capital/1136387.html",天使轮,150万人民币,2014-12-31,"社区社交,社区,知识社区",4
2014123113232629999999,1323262,Molyapp魔力App,微电互联网技术（北京）有限公司,https://data.cyzone.cn/company/1323262.html,0,9999999,9999999,未透露,unknown,A轮,500万美元,2014-12-31,"企业服务,开发者服务,设计工具",4
2014123113233041393212,1323304,通世创新,天津通世创新信息技术有限公司,https://data.cyzone.cn/company/1323304.html,1,1393212,1393212,深创投,https://data.cyzone.cn/capital/1393212.html,A轮,数千万人民币,2014-12-31,"智慧小区,小区服务,生活服务",4
2014123112962361564729,1296236,成都西米互动,成都西米互动科技有限公司,https://data.cyzone.cn/company/1296236.html,1,1564729,1564729,小米科技,https://data.cyzone.cn/capital/1564729.html,天使轮,数百万人民币,2014-12-31,"文化娱乐,游戏电竞,棋牌桌游",4
2014123112966341394692,1296634,新游互联NewGame平台,新游互联（福州）信息科技有限公司,https://data.cyzone.cn/company/1296634.html,2,"1394692,3020412",1394692,"联创永宣,无穹创投","https://data.cyzone.cn/capital/1394692.html,https://data.cyzone.cn/capital/3020412.html",A轮,数千万人民币,2014-12-31,"文化娱乐,游戏电竞,游戏分发渠道",4
2014123132441951394859,3244195,智熔金属打印,西安智熔金属打印系统有限公司,https://data.cyzone.cn/company/3244195.html,3,"1394859,3018347,1403793",1394859,"中科创星,瑞鹏投资,中时鼎诚","https://data.cyzone.cn/capital/1394859.html,https://data.cyzone.cn/capital/3018347.html,https://data.cyzone.cn/capital/1403793.html",A轮,未披露,2014-12-31,未透露,3
2014123113245951393804,1324595,美西时尚网,上海美昔贸易有限公司,https://data.cyzone.cn/company/1324595.html,2,"1393804,3309228",1393804,"三胞集团,宏图高科","https://data.cyzone.cn/capital/1393804.html,https://data.cyzone.cn/capital/3309228.html",B轮,未披露,2014-12-31,"电子商务,奢侈品电商",4
2014123133011211394636,3301121,爱屋吉屋,满懿（上海）房地产咨询有限公司,https://data.cyzone.cn/company/3301121.html,1,1394636,1394636,淡马锡,https://data.cyzone.cn/capital/1394636.html,C轮,数千万美元,2014-12-31,未透露,4
2014123113068051398062,1306805,甜菜金融,天丰天财（武汉）金融信息服务有限公司,https://data.cyzone.cn/company/1306805.html,1,1398062,1398062,天风天睿,https://data.cyzone.cn/capital/1398062.html,种子轮,未披露,2014-12-31,支付,4
2014123112914541397826,1291454,石头网,沈阳麟龙科技股份有限公司,https://data.cyzone.cn/company/1291454.html,1,1397826,1397826,东方证券,https://data.cyzone.cn/capital/1397826.html,战略投资,未披露,2014-12-31,"金融,投资理财",4
2014123112997121393333,1299712,曝工资,广州握手信息科技有限公司,https://data.cyzone.cn/company/1299712.html,1,1393333,1393333,真格基金,https://data.cyzone.cn/capital/1393333.html,天使轮,未披露,2014-12-31,"职场社交,垂直人群社交,社区社交",4
2014123132239663015949,3223966,锦苑花卉,云南锦苑花卉产业股份有限公司,https://data.cyzone.cn/company/3223966.html,3,"3015949,1400711,1393593",3015949,"昆明创投,国信弘盛,上海六禾投资有限公司","https://data.cyzone.cn/capital/3015949.html,https://data.cyzone.cn/capital/1400711.html,https://data.cyzone.cn/capital/1393593.html",战略投资,未披露,2014-12-31,"农业,农业供应链",4
2014123113259531393213,1325953,要出发,广州酷旅旅行社有限公司,https://data.cyzone.cn/company/1325953.html,3,"1393213,1393650,1393326",1393213,"红杉资本中国基金,天图投资,祥峰投资","https://data.cyzone.cn/capital/1393213.html,https://data.cyzone.cn/capital/1393650.html,https://data.cyzone.cn/capital/1393326.html",C轮,3500万美元,2014-12-31,"旅游,其他旅游服务,其它旅游服务",4
2014123132290869999999,3229086,正业科技,广东正业科技股份有限公司,https://data.cyzone.cn/company/3229086.html,0,9999999,9999999,未透露,unknown,IPO,1.62亿人民币,2014-12-31,"智能制造,智能制造装备,精密仪器",4
2014123113091943536109,1309194,众诚汽车,众诚汽车保险股份有限公司,https://data.cyzone.cn/company/1309194.html,1,3536109,3536109,粤科金融,https://data.cyzone.cn/capital/3536109.html,战略投资,5000万人民币,2014-12-31,"汽车交通,汽车金融,汽车保险",4
2014123113235243536109,1323524,环球塑化网,东莞市盟大塑化科技有限公司,https://data.cyzone.cn/company/1323524.html,2,"3536109,1393577",3536109,"粤科金融,中科招商","https://data.cyzone.cn/capital/3536109.html,https://data.cyzone.cn/capital/1393577.html",A轮,数千万人民币,2014-12-31,电子商务,3
2014123132325663232593,3232566,大地云天化工,内蒙古大地云天化工有限公司,https://data.cyzone.cn/company/3232566.html,1,3232593,3232593,云天化,https://data.cyzone.cn/capital/3232593.html,天使轮,未披露,2014-12-31,未透露,3
2014123133027303221080,3302730,绍兴银行,绍兴银行股份有限公司,https://data.cyzone.cn/company/3302730.html,1,3221080,3221080,卧龙电气,https://data.cyzone.cn/capital/3221080.html,战略投资,未披露,2014-12-31,"金融,银行,传统银行",3
2014123133084091188369,3308409,白银有色,白银有色集团股份有限公司,https://data.cyzone.cn/company/3308409.html,3,"1188369,3247180,3219104",1188369,"中国长城资产,中国信达,中国华融","https://data.cyzone.cn/capital/1188369.html,https://data.cyzone.cn/capital/3247180.html,https://data.cyzone.cn/capital/3219104.html",战略投资,未披露,2014-12-31,"传统行业,石油矿采,金属矿石开采",3
2014123132384073235987,3238407,公路智能养护,湖北公路智能养护科技股份有限公司,https://data.cyzone.cn/company/3238407.html,1,3235987,3235987,中国交建,https://data.cyzone.cn/capital/3235987.html,天使轮,未披露,2014-12-31,"土木工程建筑,建筑,传统行业",3
2014123131294209999999,3129420,壹加壹,宁夏壹加壹农牧股份有限公司,https://data.cyzone.cn/company/3129420.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"农业加工,农业",1
2014123133216179999999,3321617,富翊装饰,上海富翊装饰工程股份有限公司,https://data.cyzone.cn/company/3321617.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2014-12-31,"传统行业,建筑,建筑装饰",1
2014123131234111400639,3123411,普滤得,苏州普滤得净化股份有限公司,https://data.cyzone.cn/company/3123411.html,1,1400639,1400639,呈瑞投资,https://data.cyzone.cn/capital/1400639.html,新三板定增,未披露,2014-12-31,"环保,环保制造,环保工程",5
2014123130533441180965,3053344,超宇环保,厦门超宇环保科技股份有限公司,https://data.cyzone.cn/company/3053344.html,1,1180965,1180965,中泰证券,https://data.cyzone.cn/capital/1180965.html,新三板定增,未披露,2014-12-31,"环保材料,环保制造,环保",7
2014123113236281403994,1323628,无忧停车,北京百会易泊科技有限公司,https://data.cyzone.cn/company/1323628.html,1,1403994,1403994,马力创投,https://data.cyzone.cn/capital/1403994.html,天使轮,数百万人民币,2014-12-31,"其他汽车服务,汽车交通",7
2014123113222631393268,1322263,小马管家,北京小马飞捷网络科技有限公司,https://data.cyzone.cn/company/1322263.html,1,1393268,1393268,经纬中国,https://data.cyzone.cn/capital/1393268.html,A轮,数百万美元,2014-12-31,生活消费,7
2014123113233071393212,1323307,小西游戏,南京小西网络科技有限公司,https://data.cyzone.cn/company/1323307.html,1,1393212,1393212,深创投,https://data.cyzone.cn/capital/1393212.html,A轮,数千万人民币,2014-12-31,"文化娱乐,游戏电竞,手游研发",7
2014123113233021393334,1323302,爱空间,爱空间科技（北京）有限公司,https://data.cyzone.cn/company/1323302.html,1,1393334,1393334,顺为资本,https://data.cyzone.cn/capital/1393334.html,A轮,6000万人民币,2014-12-31,"消费,住,家装",7
2014123113229321393248,1322932,小微律政,小微律政（北京）管理咨询有限公司,https://data.cyzone.cn/company/1322932.html,1,1393248,1393248,蓝驰创投,https://data.cyzone.cn/capital/1393248.html,天使轮,数百万美元,2014-12-31,"企业服务,传统企业服务,法律服务",7
2014123113229143009212,1322914,洋葱旅行,北京布达米亚科技有限公司,https://data.cyzone.cn/company/1322914.html,1,3009212,3009212,众信旅游,https://data.cyzone.cn/capital/3009212.html,A轮,未披露,2014-12-31,"旅游,其他旅游服务,旅游信息化",7
2014123130450801396313,3045080,早市科技e早市,北京早市科技有限公司,https://data.cyzone.cn/company/3045080.html,1,1396313,1396313,天翼资本,https://data.cyzone.cn/capital/1396313.html,天使轮,未披露,2014-12-31,未透露,7
2014123132988529999999,3298852,华瑞服装,江苏华瑞服装有限公司,https://data.cyzone.cn/company/3298852.html,0,9999999,9999999,未透露,unknown,IPO,未披露,2014-12-31,"传统行业,纺织,服装制造",1
2014123130375951396049,3037595,瀚远科技,江苏瀚远科技股份有限公司,https://data.cyzone.cn/company/3037595.html,1,1396049,1396049,苏州创投,https://data.cyzone.cn/capital/1396049.html,新三板定增,未披露,2014-12-31,"传统行业,建筑,建筑信息化",8
2014123130357823020291,3035782,大巴网,湖南捷时行电子商务有限公司,https://data.cyzone.cn/company/3035782.html,1,3020291,3020291,唯通资本,https://data.cyzone.cn/capital/3020291.html,天使轮,未披露,2014-12-31,"出行票务,旅游服务,旅游",8
2014123130178051400218,3017805,江苏铁发,江苏省铁路发展股份有限公司,https://data.cyzone.cn/company/3017805.html,1,1400218,1400218,江苏交通控股,https://data.cyzone.cn/capital/1400218.html,新三板定增,未披露,2014-12-31,"物流仓储,物流运输,货运物流",8
2014123130173623107947,3017362,华盛控股,安徽华盛科技控股股份有限公司,https://data.cyzone.cn/company/3017362.html,1,3107947,3107947,广州证券,https://data.cyzone.cn/capital/3107947.html,新三板定增,未披露,2014-12-31,"人工智能,场景应用层,AI制造",8
2014123130169353107947,3016935,旭建新材,南京旭建新型建材股份有限公司,https://data.cyzone.cn/company/3016935.html,2,"3107947,3230293",3107947,"广州证券,兴业证券","https://data.cyzone.cn/capital/3107947.html,https://data.cyzone.cn/capital/3230293.html",新三板定增,未披露,2014-12-31,"传统行业,建筑,建筑材料",8
2014123130169003536126,3016900,达人环保,浙江达人环保科技股份有限公司,https://data.cyzone.cn/company/3016900.html,1,3536126,3536126,正泰投资,https://data.cyzone.cn/capital/3536126.html,天使轮,107.58万人民币,2014-12-31,"环保,环保制造,环保工程",8
2014123130153251393577,3015325,金山顶尖,北京金山顶尖科技股份有限公司,https://data.cyzone.cn/company/3015325.html,1,1393577,1393577,中科招商,https://data.cyzone.cn/capital/1393577.html,新三板定增,未披露,2014-12-31,未透露,8
2014123130117513005661,3011751,中科晶上,北京中科晶上科技股份有限公司,https://data.cyzone.cn/company/3011751.html,1,3005661,3005661,首都科技发展集团,https://data.cyzone.cn/capital/3005661.html,天使轮,未披露,2014-12-31,"信息通信,通讯技术",8
2014123130071423532908,3007142,同成股份,河北同成科技股份有限公司,https://data.cyzone.cn/company/3007142.html,1,3532908,3532908,国信证券,https://data.cyzone.cn/capital/3532908.html,新三板定增,未披露,2014-12-31,未透露,8
2014123113231919999999,1323191,悟空校园,广州珸空网络科技有限公司,https://data.cyzone.cn/company/1323191.html,0,9999999,9999999,未透露,unknown,A轮,数千万人民币,2014-12-31,"社区社交,垂直人群社交,校园社交",8
2014123113218981396163,1321898,爱屋吉屋,爱屋吉屋（上海）信息技术有限公司,https://data.cyzone.cn/company/1321898.html,3,"1396163,1393334,1393358",1396163,"晨兴资本,顺为资本,高榕资本","https://data.cyzone.cn/capital/1396163.html,https://data.cyzone.cn/capital/1393334.html,https://data.cyzone.cn/capital/1393358.html",C轮,数千万美元,2014-12-31,房产,8
2014123113235751394565,1323575,稀土网,稀土网,https://data.cyzone.cn/company/1323575.html,2,"1394565,1393449",1394565,"极客帮创投,明势资本","https://data.cyzone.cn/capital/1394565.html,https://data.cyzone.cn/capital/1393449.html",天使轮,数百万人民币,2014-12-31,社区社交,8
2014123112934591396585,1293459,Beepi,"Beepi, Inc.",https://data.cyzone.cn/company/1293459.html,3,"1396585,1396586,1396587",1396585,"尤里·米尔纳,斯科特·鲍默,创投平台AngelList","https://data.cyzone.cn/capital/1396585.html,https://data.cyzone.cn/capital/1396586.html,https://data.cyzone.cn/capital/1396587.html",B轮,1270万美元,2014-12-31,未透露,8
2014123113219793107947,1321979,巴适公交,成都国科海博信息技术股份有限公司,https://data.cyzone.cn/company/1321979.html,1,3107947,3107947,广州证券,https://data.cyzone.cn/capital/3107947.html,新三板定增,未披露,2014-12-31,"日常应用,工具软件",7
2014123113219841393349,1321984,美容总监,北京宸宸科技有限公司,https://data.cyzone.cn/company/1321984.html,3,"1393349,3536625,1393792",1393349,"梅花创投,青山资本,安芙兰资本","https://data.cyzone.cn/capital/1393349.html,https://data.cyzone.cn/capital/3536625.html,https://data.cyzone.cn/capital/1393792.html",Pre-A,1000万人民币,2014-12-31,"美业,生活服务",7
2014123130548321403111,3054832,高新凯特,西脉国际医疗股份有限公司,https://data.cyzone.cn/company/3054832.html,1,1403111,1403111,国投高新,https://data.cyzone.cn/capital/1403111.html,新三板定增,未披露,2014-12-31,未透露,7
2014123130931983292610,3093198,鸿琪科技,广州鸿琪光学仪器科技有限公司,https://data.cyzone.cn/company/3093198.html,2,"3292610,1402223",3292610,"九鼎投资,联新资本","https://data.cyzone.cn/capital/3292610.html,https://data.cyzone.cn/capital/1402223.html",战略投资,未披露,2014-12-31,"医疗器械,医疗健康",6
2014123130558001406968,3055800,汉盛海装,汉盛（上海）海洋装备技术股份有限公司,https://data.cyzone.cn/company/3055800.html,1,1406968,1406968,银桦投资,https://data.cyzone.cn/capital/1406968.html,新三板定增,未披露,2014-12-31,"智能制造,智能制造装备,仪器设备",7
2014123131210171397855,3121017,詹氏食品,安徽詹氏食品股份有限公司,https://data.cyzone.cn/company/3121017.html,1,1397855,1397855,瑞业投资,https://data.cyzone.cn/capital/1397855.html,新三板定增,未披露,2014-12-31,未透露,5
2014123131200963107947,3120096,恒锐科技,大连恒锐科技股份有限公司,https://data.cyzone.cn/company/3120096.html,1,3107947,3107947,广州证券,https://data.cyzone.cn/capital/3107947.html,新三板定增,未披露,2014-12-31,"工具软件,安全隐私",6
2014123112768751394607,1276875,世纪康瑞,北京世纪康瑞医院管理有限公司,https://data.cyzone.cn/company/1276875.html,1,1394607,1394607,中关村兴业投资,https://data.cyzone.cn/capital/1394607.html,天使轮,未披露,2014-12-31,"医疗健康,医疗机构",6
2014123112842963019095,1284296,中控太阳能,浙江中控太阳能技术有限公司,https://data.cyzone.cn/company/1284296.html,1,3019095,3019095,神州资本,https://data.cyzone.cn/capital/3019095.html,战略投资,未披露,2014-12-31,"能源电力,新能源,太阳能",6
2014123112851983536379,1285198,泽成生物,江苏泽成生物技术有限公司,https://data.cyzone.cn/company/1285198.html,1,3536379,3536379,弘业国际,https://data.cyzone.cn/capital/3536379.html,天使轮,未披露,2014-12-31,"医疗器械,医疗健康",6
2014123131009373221586,3100937,航通智能,深圳市航通智能技术有限公司,https://data.cyzone.cn/company/3100937.html,1,3221586,3221586,佳讯飞鸿,https://data.cyzone.cn/capital/3221586.html,战略投资,未披露,2014-12-31,"设备管理平台,物联网平台,物联网",6
2014123112650071401406,1265007,中科纳新,北京中科纳新印刷技术有限公司,https://data.cyzone.cn/company/1265007.html,1,1401406,1401406,国科投资,https://data.cyzone.cn/capital/1401406.html,战略投资,未披露,2014-12-31,企业服务,6
2014123113128301394692,1312830,拿趣网,杭州米趣网络科技有限公司,https://data.cyzone.cn/company/1312830.html,3,"1394692,1393212,1397803",1394692,"联创永宣,深创投,复励投资","https://data.cyzone.cn/capital/1394692.html,https://data.cyzone.cn/capital/1393212.html,https://data.cyzone.cn/capital/1397803.html",B轮,数千万人民币,2014-12-31,"文化娱乐,游戏电竞,手游研发",6
2014123131213161404038,3121316,京鹏科技,北京京鹏环球科技股份有限公司,https://data.cyzone.cn/company/3121316.html,1,1404038,1404038,厚生投资,https://data.cyzone.cn/capital/1404038.html,战略投资,未披露,2014-12-31,"农业,新农业,农业自动化",5
