event_id,investee_id,investee_shortname,investee_fullname,investee_url,investor_number,investor_ids,investor_leader_id,investor_names,investor_urls,series,amount,date,industries,page_number
2010123131058861393338,3105886,安达创展,合肥安达创展科技股份有限公司,https://data.cyzone.cn/company/3105886.html,1,1393338,1393338,高特佳,https://data.cyzone.cn/capital/1393338.html,战略投资,未披露,2010-12-31,"咨询服务,传统企业服务,企业服务",1
2010123131058841393338,3105884,方舟制药,陕西方舟制药有限公司,https://data.cyzone.cn/company/3105884.html,2,"1393338,1402682",1393338,"高特佳,高正创投","https://data.cyzone.cn/capital/1393338.html,https://data.cyzone.cn/capital/1402682.html",战略投资,未披露,2010-12-31,"医疗健康,医药服务,药品生产",2
2010123132979599999999,3297959,新界泵业,新界泵业集团股份有限公司,https://data.cyzone.cn/company/3297959.html,0,9999999,9999999,未透露,unknown,IPO,6.58亿人民币,2010-12-31,"智能制造,智能制造装备,仪器设备",1
2010123132325173013164,3232517,红相股份,红相股份有限公司,https://data.cyzone.cn/company/3232517.html,1,3013164,3013164,长江资本,https://data.cyzone.cn/capital/3013164.html,A轮,3230万人民币,2010-12-31,"智能制造,智能制造装备,仪器设备",1
2010123133239721398288,3323972,傲蓝科技,上海傲蓝信息科技有限公司,https://data.cyzone.cn/company/3323972.html,1,1398288,1398288,容银资本,https://data.cyzone.cn/capital/1398288.html,A轮,未披露,2010-12-31,"大数据,数据服务,数据分析",1
2010123132597819999999,3259781,金杯电工,金杯电工股份有限公司,https://data.cyzone.cn/company/3259781.html,0,9999999,9999999,未透露,unknown,IPO,11.83亿人民币,2010-12-31,"能源电力,能源服务,能源发电",1
2010123132591559999999,3259155,金财互联,金财互联控股股份有限公司,https://data.cyzone.cn/company/3259155.html,0,9999999,9999999,未透露,unknown,IPO,4.08亿人民币,2010-12-31,"智能制造,智能制造装备,仪器设备",1
2010123132100863536109,3210086,金鸿药业,金鸿药业股份有限公司,https://data.cyzone.cn/company/3210086.html,1,3536109,3536109,粤科金融,https://data.cyzone.cn/capital/3536109.html,A轮,1500万人民币,2010-12-31,"药品生产,医药服务,医疗健康",1
2010123133085993008231,3308599,中航锂电,中航锂电（洛阳）有限公司,https://data.cyzone.cn/company/3308599.html,1,3008231,3008231,中国航空产业基金,https://data.cyzone.cn/capital/3008231.html,A轮,未披露,2010-12-31,"传统行业,能源,电池",1
2010123132473301396313,3247330,世运电路,广东世运电路科技股份有限公司,https://data.cyzone.cn/company/3247330.html,1,1396313,1396313,天翼资本,https://data.cyzone.cn/capital/1396313.html,A轮,未披露,2010-12-31,未透露,1
2010123132300393230006,3230039,大连中信,大连中信海港投资有限公司,https://data.cyzone.cn/company/3230039.html,1,3230006,3230006,大连港,https://data.cyzone.cn/capital/3230006.html,天使轮,未披露,2010-12-31,"房产开发,房产家居,传统行业",1
2010123132290861393234,3229086,正业科技,广东正业科技股份有限公司,https://data.cyzone.cn/company/3229086.html,2,"1393234,3016826",1393234,"达晨创投,嘉和融通","https://data.cyzone.cn/capital/1393234.html,https://data.cyzone.cn/capital/3016826.html",A轮,2350万人民币,2010-12-31,"智能制造,智能制造装备,精密仪器",1
2010123132215793006549,3221579,碧海舟,北京碧海舟腐蚀防护工业股份有限公司,https://data.cyzone.cn/company/3221579.html,1,3006549,3006549,北京大学教育基金会,https://data.cyzone.cn/capital/3006549.html,战略投资,未披露,2010-12-31,"材料,建筑材料",1
2010123132194081393211,3219408,中国服饰控股,中国服饰控股有限公司,https://data.cyzone.cn/company/3219408.html,2,"1393211,1393239",1393211,"IDG资本,兰馨亚洲投资集团","https://data.cyzone.cn/capital/1393211.html,https://data.cyzone.cn/capital/1393239.html",B轮,2.55亿人民币,2010-12-31,"传统行业,纺织,服装制造",1
2010123032214111399418,3221411,怡达股份,江苏怡达化学股份有限公司,https://data.cyzone.cn/company/3221411.html,1,1399418,1399418,光大控股,https://data.cyzone.cn/capital/1399418.html,A轮,7800万人民币,2010-12-30,"化学化工,制造业,传统行业",3
2010123012849803018166,1284980,启鑫新能源,浙江启鑫新能源科技股份有限公司,https://data.cyzone.cn/company/1284980.html,3,"3018166,3007642,3021823",3018166,"荣盛创投,浙科投资,旭幸投资","https://data.cyzone.cn/capital/3018166.html,https://data.cyzone.cn/capital/3007642.html,https://data.cyzone.cn/capital/3021823.html",A轮,未披露,2010-12-30,"能源电力,新能源,太阳能",3
2010123012658371393561,1265837,信核数据,杭州信核数据科技股份有限公司,https://data.cyzone.cn/company/1265837.html,1,1393561,1393561,华瓯创投,https://data.cyzone.cn/capital/1393561.html,A轮,未披露,2010-12-30,"大数据,大数据安全,数据安全",3
2010123031080911395460,3108091,东方时尚,东方时尚驾驶学校股份有限公司,https://data.cyzone.cn/company/3108091.html,3,"1395460,1393554,3024086",1395460,"磐霖资本,亚商资本,永荣投资","https://data.cyzone.cn/capital/1395460.html,https://data.cyzone.cn/capital/1393554.html,https://data.cyzone.cn/capital/3024086.html",A轮,未披露,2010-12-30,未透露,3
2010123031411071393266,3141107,浩泽净水,上海浩泽净水科技发展有限公司,https://data.cyzone.cn/company/3141107.html,1,1393266,1393266,赛富投资基金,https://data.cyzone.cn/capital/1393266.html,战略投资,1600万美元,2010-12-30,"环保设备,环保制造,环保",3
2010123032023381396532,3202338,王府井国际,北京王府井国际商业发展有限公司,https://data.cyzone.cn/company/3202338.html,3,"1396532,3011820,1397169",1396532,"中信产业基金,国资管理中心,远创投资","https://data.cyzone.cn/capital/1396532.html,https://data.cyzone.cn/capital/3011820.html,https://data.cyzone.cn/capital/1397169.html",战略投资,未披露,2010-12-30,"投资理财,金融",3
2010123031135441394536,3113544,泓锦旭隆,武汉泓锦旭隆新材料有限公司,https://data.cyzone.cn/company/3113544.html,2,"1394536,1395547",1394536,"中兴合创,领汇投资","https://data.cyzone.cn/capital/1394536.html,https://data.cyzone.cn/capital/1395547.html",天使轮,未披露,2010-12-30,未透露,3
2010123032337933292889,3233793,电机股份,兰州电机股份有限公司,https://data.cyzone.cn/company/3233793.html,1,3292889,3292889,长城电工,https://data.cyzone.cn/capital/3292889.html,天使轮,未披露,2010-12-30,"电气设备,智能制造装备,智能制造",3
2010123033126523292610,3312652,轿辰集团,宁波轿辰集团股份有限公司,https://data.cyzone.cn/company/3312652.html,2,"3292610,1393554",3292610,"九鼎投资,亚商资本","https://data.cyzone.cn/capital/3292610.html,https://data.cyzone.cn/capital/1393554.html",A轮,未披露,2010-12-30,"汽车交通,汽车交易",2
2010123033321661403987,3332166,朋和汇餐饮,北京朋和汇餐饮管理有限公司,https://data.cyzone.cn/company/3332166.html,1,1403987,1403987,尚融资本,https://data.cyzone.cn/capital/1403987.html,天使轮,未披露,2010-12-30,未透露,2
2010123033543393536930,3354339,麦可思,麦可思数据（成都）股份有限公司,https://data.cyzone.cn/company/3354339.html,1,3536930,3536930,华勤投资,https://data.cyzone.cn/capital/3536930.html,Pre-A,未披露,2010-12-30,"教育培训,教育信息化",2
2010123035363213028679,3536321,硅谷天堂,硅谷天堂资产管理集团股份有限公司,https://data.cyzone.cn/company/3536321.html,2,"3028679,3012257",3028679,"新景地投资,航嘉源投资","https://data.cyzone.cn/capital/3028679.html,https://data.cyzone.cn/capital/3012257.html",A轮,1.76亿人民币,2010-12-30,"金融,投资理财",2
2010123032786013277379,3278601,华天软件,山东山大华天软件有限公司,https://data.cyzone.cn/company/3278601.html,1,3277379,3277379,鲁信创投,https://data.cyzone.cn/capital/3277379.html,A轮,未披露,2010-12-30,"企业服务,传统企业服务,咨询服务",3
2010122932397781393296,3239778,紫鑫药业,吉林紫鑫药业股份有限公司,https://data.cyzone.cn/company/3239778.html,2,"1393296,3027015",1393296,"天堂硅谷,长白山股权投资","https://data.cyzone.cn/capital/1393296.html,https://data.cyzone.cn/capital/3027015.html",上市公司定增,4.21亿人民币,2010-12-29,"医疗健康,医药服务,药品生产",4
2010122930567003536499,3056700,兴达泡塑,无锡兴达泡塑新材料股份有限公司,https://data.cyzone.cn/company/3056700.html,1,3536499,3536499,金茂投资,https://data.cyzone.cn/capital/3536499.html,战略投资,1.09亿人民币,2010-12-29,未透露,4
2010122913299021406634,1329902,翰尔希IMHealthcare,翰尔希（北京）技术有限公司,https://data.cyzone.cn/company/1329902.html,1,1406634,1406634,Vivo Capital,https://data.cyzone.cn/capital/1406634.html,A轮,数百万美元,2010-12-29,"医疗健康,健康保健,健康管理",4
2010122933001459999999,3300145,科融环境,徐州科融环境资源股份有限公司,https://data.cyzone.cn/company/3300145.html,0,9999999,9999999,未透露,unknown,IPO,10.92亿人民币,2010-12-29,"环保,环保制造,环保工程",4
2010122932301581398393,3230158,北方凯达,北方凯达汽车技术研发有限公司,https://data.cyzone.cn/company/3230158.html,1,1398393,1398393,大洋电机,https://data.cyzone.cn/capital/1398393.html,A轮,未披露,2010-12-29,"汽车交通,汽车制造,智能汽车",4
2010122932321201393477,3232120,贵联控股,贵联控股国际有限公司,https://data.cyzone.cn/company/3232120.html,2,"1393477,1396351",1393477,"云锋基金,合众集团","https://data.cyzone.cn/capital/1393477.html,https://data.cyzone.cn/capital/1396351.html",上市公司定增,11.88亿港币,2010-12-29,"传统行业,制造业,印刷",4
2010122932326611166539,3232661,中银证券,中银国际证券股份有限公司,https://data.cyzone.cn/company/3232661.html,1,1166539,1166539,君联资本,https://data.cyzone.cn/capital/1166539.html,C轮,9亿人民币,2010-12-29,"金融,证券/基金,证券",4
2010122932963889999999,3296388,科泰电源,上海科泰电源股份有限公司,https://data.cyzone.cn/company/3296388.html,0,9999999,9999999,未透露,unknown,IPO,8亿人民币,2010-12-29,"汽车交通,汽车制造,新能源汽车",4
2010122932431663008469,3243166,中节能照明,中节能城市照明节能管理有限公司,https://data.cyzone.cn/company/3243166.html,1,3008469,3008469,中节能集团,https://data.cyzone.cn/capital/3008469.html,A轮,未披露,2010-12-29,未透露,4
2010122933278519999999,3327851,瑞凌股份,深圳市瑞凌实业股份有限公司,https://data.cyzone.cn/company/3327851.html,0,9999999,9999999,未透露,unknown,IPO,10.78亿人民币,2010-12-29,"人工智能,消费级终端硬件,工业机器人",3
2010122933416253297404,3341625,拓邦自动化,深圳市拓邦自动化技术有限公司,https://data.cyzone.cn/company/3341625.html,1,3297404,3297404,拓邦股份,https://data.cyzone.cn/capital/3297404.html,战略投资,未披露,2010-12-29,未透露,3
2010122913048201393564,1304820,花生故事,北京维阅信息技术有限公司,https://data.cyzone.cn/company/1304820.html,1,1393564,1393564,新浪微博基金,https://data.cyzone.cn/capital/1393564.html,天使轮,未披露,2010-12-29,"文化娱乐,文学,阅读写作平台",3
2010122915050921398704,1505092,南威软件,南威软件股份有限公司,https://data.cyzone.cn/company/1505092.html,2,"1398704,1395928",1398704,"盈科资本,东方汇富","https://data.cyzone.cn/capital/1398704.html,https://data.cyzone.cn/capital/1395928.html",Pre-IPO,9865.85万人民币,2010-12-29,"物联网,物联网应用,智慧城市",3
2010122931642539999999,3164253,道隆软件,北京道隆华尔软件股份有限公司,https://data.cyzone.cn/company/3164253.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2010-12-29,"企业服务,传统企业服务,IT服务",3
2010122932572711393497,3257271,申达机器,浙江申达机器制造股份有限公司,https://data.cyzone.cn/company/3257271.html,1,1393497,1393497,丰瑞投资,https://data.cyzone.cn/capital/1393497.html,战略投资,未披露,2010-12-29,"仪器设备,智能制造装备,智能制造",3
2010122832053221394008,3205322,冀凯股份,冀凯装备制造股份有限公司,https://data.cyzone.cn/company/3205322.html,1,1394008,1394008,广发信德,https://data.cyzone.cn/capital/1394008.html,A轮,5200万人民币,2010-12-28,"仪器设备,智能制造装备,智能制造",5
2010122830129261393297,3012926,思可达,河南思可达光伏材料股份有限公司,https://data.cyzone.cn/company/3012926.html,1,1393297,1393297,优势资本,https://data.cyzone.cn/capital/1393297.html,A+轮,未披露,2010-12-28,"能源电力,新能源",5
2010122830313361394562,3031336,安世亚太,安世亚太科技股份有限公司,https://data.cyzone.cn/company/3031336.html,3,"1394562,1399619,1395789",1394562,"泰岳梧桐资本,鼎锋资产,优选资本","https://data.cyzone.cn/capital/1394562.html,https://data.cyzone.cn/capital/1399619.html,https://data.cyzone.cn/capital/1395789.html",B轮,未披露,2010-12-28,"智能制造,智能工厂,工业信息化",5
2010122812661251393660,1266125,天池矿业,吉林天池矿业股份有限公司,https://data.cyzone.cn/company/1266125.html,1,1393660,1393660,力鼎投资,https://data.cyzone.cn/capital/1393660.html,天使轮,未披露,2010-12-28,"传统行业,石油矿采,金属矿石开采",5
2010122831172379999999,3117237,金科文化,浙江金科文化产业股份有限公司,https://data.cyzone.cn/company/3117237.html,0,9999999,9999999,未透露,unknown,A轮,4000万人民币,2010-12-28,"文化娱乐,游戏电竞",5
2010122813234913012519,1323491,医药在线,浙江珍诚医药在线股份有限公司,https://data.cyzone.cn/company/1323491.html,1,3012519,3012519,和瑞控股,https://data.cyzone.cn/capital/3012519.html,战略投资,未披露,2010-12-28,"电子商务,B2B,医疗B2B",5
2010122832416891199662,3241689,南方中集物流,广西南方中集物流装备有限公司,https://data.cyzone.cn/company/3241689.html,1,1199662,1199662,中集集团,https://data.cyzone.cn/capital/1199662.html,种子轮,未披露,2010-12-28,"垂直物流,物流运输,物流仓储",4
2010122832343521393577,3234352,深圳华思科技,深圳市华思科技股份有限公司,https://data.cyzone.cn/company/3234352.html,1,1393577,1393577,中科招商,https://data.cyzone.cn/capital/1393577.html,战略投资,未披露,2010-12-28,"仪器设备,智能制造装备,智能制造",4
2010122832552749999999,3255274,亚星锚链,江苏亚星锚链股份有限公司,https://data.cyzone.cn/company/3255274.html,0,9999999,9999999,未透露,unknown,IPO,20.25亿人民币,2010-12-28,"车载终端,车载智能硬件,汽车交通",4
2010122812661281393660,1266128,万林,江苏万林现代物流股份有限公司,https://data.cyzone.cn/company/1266128.html,1,1393660,1393660,力鼎投资,https://data.cyzone.cn/capital/1393660.html,A轮,未披露,2010-12-28,"货运物流,物流运输,物流仓储",4
2010122832641351395808,3264135,科诺伟业,北京科诺伟业科技股份有限公司,https://data.cyzone.cn/company/3264135.html,3,"1395808,1393352,1393525",1395808,"如山资本,毅达资本,涌铧投资","https://data.cyzone.cn/capital/1395808.html,https://data.cyzone.cn/capital/1393352.html,https://data.cyzone.cn/capital/1393525.html",A轮,5000万人民币,2010-12-28,"能源电力,能源服务,能源发电",4
2010122833108051395917,3310805,石英股份,江苏太平洋石英股份有限公司,https://data.cyzone.cn/company/3310805.html,1,1395917,1395917,金石投资,https://data.cyzone.cn/capital/1395917.html,C轮,未披露,2010-12-28,"能源电力,矿产资源,金属材料",4
2010122713251181393305,1325118,友友系统,北京友友天宇系统技术有限公司,https://data.cyzone.cn/company/1325118.html,1,1393305,1393305,CBC宽带资本,https://data.cyzone.cn/capital/1393305.html,天使轮,数百万美元,2010-12-27,"数据,基础层,人工智能",5
2010122730141101393234,3014110,奥迪威,广东奥迪威传感科技股份有限公司,https://data.cyzone.cn/company/3014110.html,1,1393234,1393234,达晨创投,https://data.cyzone.cn/capital/1393234.html,A轮,2700万人民币,2010-12-27,"硬件,物联网基础硬件,传感器",6
2010122730146533016812,3014653,新特电气,新华都特种电气股份有限公司,https://data.cyzone.cn/company/3014653.html,2,"3016812,1393577",3016812,"美锦投资,中科招商","https://data.cyzone.cn/capital/3016812.html,https://data.cyzone.cn/capital/1393577.html",A轮,9550万人民币,2010-12-27,"智能制造,智能制造装备,电气设备",6
2010122712691011395917,1269101,掌趣科技,北京掌趣科技股份有限公司,https://data.cyzone.cn/company/1269101.html,2,"1395917,1147672",1395917,"金石投资,华谊兄弟","https://data.cyzone.cn/capital/1395917.html,https://data.cyzone.cn/capital/1147672.html",B轮,未披露,2010-12-27,"文化娱乐,游戏电竞,页游研发",6
2010122730901113014879,3090111,宁波高发,宁波高发汽车控制系统股份有限公司,https://data.cyzone.cn/company/3090111.html,1,3014879,3014879,金润资产,https://data.cyzone.cn/capital/3014879.html,战略投资,未披露,2010-12-27,"汽车交通,汽车配件,车身附件",5
2010122713278371184296,1327837,万达影视,万达影视传媒有限公司,https://data.cyzone.cn/company/1327837.html,1,1184296,1184296,万达集团,https://data.cyzone.cn/capital/1184296.html,天使轮,未披露,2010-12-27,"文化娱乐,视频,短视频制作",5
2010122732040193024195,3204019,光洋股份,常州光洋轴承股份有限公司,https://data.cyzone.cn/company/3204019.html,1,3024195,3024195,元禾控股,https://data.cyzone.cn/capital/3024195.html,A轮,未披露,2010-12-27,"汽车交通,汽车配件,汽车零部件",5
2010122732215833006762,3221583,美诺华,宁波美诺华药业股份有限公司,https://data.cyzone.cn/company/3221583.html,3,"3006762,1393504,1399262",3006762,"朝乾资本,澳银资本,中国风险投资","https://data.cyzone.cn/capital/3006762.html,https://data.cyzone.cn/capital/1393504.html,https://data.cyzone.cn/capital/1399262.html",A轮,未披露,2010-12-27,"医疗健康,医药服务,药品生产",5
2010122732449081393577,3244908,广东天禾农资,广东天禾农资股份有限公司,https://data.cyzone.cn/company/3244908.html,1,1393577,1393577,中科招商,https://data.cyzone.cn/capital/1393577.html,A轮,未披露,2010-12-27,"农业加工,农业",5
2010122732460603008833,3246060,正和工程装备,北京正和工程装备服务股份有限公司,https://data.cyzone.cn/company/3246060.html,1,3008833,3008833,中通汇银,https://data.cyzone.cn/capital/3008833.html,A轮,未披露,2010-12-27,"建筑装饰,建筑,传统行业",5
2010122732606113019316,3260611,洪波股份,浙江洪波科技股份有限公司,https://data.cyzone.cn/company/3260611.html,1,3019316,3019316,士兰创投,https://data.cyzone.cn/capital/3019316.html,A轮,未披露,2010-12-27,"仪器设备,智能制造装备,智能制造",5
2010122733316821393525,3331682,日月股份,日月重工股份有限公司,https://data.cyzone.cn/company/3331682.html,2,"1393525,3017040",1393525,"涌铧投资,纳米创投","https://data.cyzone.cn/capital/1393525.html,https://data.cyzone.cn/capital/3017040.html",A轮,未披露,2010-12-27,"智能制造,智能制造装备,仪器设备",5
2010122632712591393352,3271259,岱勒新材,长沙岱勒新材料科技股份有限公司,https://data.cyzone.cn/company/3271259.html,2,"1393352,1393525",1393352,"毅达资本,涌铧投资","https://data.cyzone.cn/capital/1393352.html,https://data.cyzone.cn/capital/1393525.html",A轮,未披露,2010-12-26,"材料,非金属矿物制品业",6
2010122432979569999999,3297956,新时达,上海新时达电气股份有限公司,https://data.cyzone.cn/company/3297956.html,0,9999999,9999999,未透露,unknown,IPO,8亿人民币,2010-12-24,"能源电力,能源服务,人工智能,消费级终端硬件,机器人零部件",6
2010122413280111393420,1328011,深圳市乐卡文化,深圳市乐卡文化传播有限公司,https://data.cyzone.cn/company/1328011.html,1,1393420,1393420,挚信资本,https://data.cyzone.cn/capital/1393420.html,A轮,数千万人民币,2010-12-24,推广营销,6
2010122430580151393420,3058015,乐卡传媒,上海沃卡文化传播有限公司,https://data.cyzone.cn/company/3058015.html,1,1393420,1393420,挚信资本,https://data.cyzone.cn/capital/1393420.html,A轮,数千万人民币,2010-12-24,未透露,6
2010122430897263008491,3089726,五峰农业,辽宁五峰农业科技股份有限公司,https://data.cyzone.cn/company/3089726.html,1,3008491,3008491,中金华创,https://data.cyzone.cn/capital/3008491.html,战略投资,未披露,2010-12-24,"农业加工,农业",6
2010122430901369999999,3090136,英飞拓,深圳英飞拓科技股份有限公司,https://data.cyzone.cn/company/3090136.html,0,9999999,9999999,未透露,unknown,IPO,19.91亿人民币,2010-12-24,"物联网,物联网应用,智能安防",6
2010122432023163259003,3202316,成都中小担,成都中小企业融资担保有限责任公司,https://data.cyzone.cn/company/3202316.html,3,"3259003,3007371,3006795",3259003,"中银投资,渣打直投,成创引力投资","https://data.cyzone.cn/capital/3259003.html,https://data.cyzone.cn/capital/3007371.html,https://data.cyzone.cn/capital/3006795.html",战略投资,未披露,2010-12-24,"金融,担保",6
2010122432120361153342,3212036,爱乐空间,北京爱乐空间文化传播有限公司,https://data.cyzone.cn/company/3212036.html,1,1153342,1153342,A8音乐集团,https://data.cyzone.cn/capital/1153342.html,A轮,未披露,2010-12-24,"音乐播放器,音乐,文化娱乐",6
2010122433077303240518,3307730,兵工财务,兵工财务有限责任公司,https://data.cyzone.cn/company/3307730.html,1,3240518,3240518,晋西集团,https://data.cyzone.cn/capital/3240518.html,战略投资,未披露,2010-12-24,未透露,6
2010122433272729999999,3327272,海源复材,福建海源复合材料科技股份有限公司,https://data.cyzone.cn/company/3327272.html,0,9999999,9999999,未透露,unknown,IPO,7.2亿人民币,2010-12-24,"传统行业,建筑,建筑材料",6
2010122332213349999999,3221334,九章别墅,北京诚通华亿房地产有限公司,https://data.cyzone.cn/company/3221334.html,0,9999999,9999999,未透露,unknown,天使轮,未披露,2010-12-23,"定制游,旅游服务,旅游",7
2010122313230511166539,1323051,七格格,杭州黯涉电子商务有限公司,https://data.cyzone.cn/company/1323051.html,1,1166539,1166539,君联资本,https://data.cyzone.cn/capital/1166539.html,A轮,1亿人民币,2010-12-23,电子商务,7
2010122313232373013351,1323237,中文在线,北京中文在线数字出版股份有限公司,https://data.cyzone.cn/company/1323237.html,2,"3013351,1393352",3013351,"华慧创投,毅达资本","https://data.cyzone.cn/capital/3013351.html,https://data.cyzone.cn/capital/1393352.html",战略投资,99.2647万人民币,2010-12-23,"文化娱乐,文学,数字版权",7
2010122313306221393533,1330622,手机大头（大头无线）,北京大头无线信息科技有限公司,https://data.cyzone.cn/company/1330622.html,1,1393533,1393533,腾讯投资,https://data.cyzone.cn/capital/1393533.html,A轮,数千万人民币,2010-12-23,"文化娱乐,音乐,音乐播放器",7
2010122332092749999999,3209274,喜安妮科技,北京喜安妮科技发展有限公司,https://data.cyzone.cn/company/3209274.html,0,9999999,9999999,未透露,unknown,战略投资,未披露,2010-12-23,"化学化工,制造业,传统行业",7
2010122332381573235837,3238157,中建润通,北京中建润通机电工程有限公司,https://data.cyzone.cn/company/3238157.html,1,3235837,3235837,中国建筑,https://data.cyzone.cn/capital/3235837.html,战略投资,未披露,2010-12-23,未透露,7
2010122332237901396162,3223790,晨炎信息,上海晨炎信息技术有限公司,https://data.cyzone.cn/company/3223790.html,1,1396162,1396162,博瑞传播,https://data.cyzone.cn/capital/1396162.html,并购,未披露,2010-12-23,未透露,7
2010122333067093007845,3306709,亿思达,深圳市亿思达科技集团有限公司,https://data.cyzone.cn/company/3306709.html,1,3007845,3007845,支点投资,https://data.cyzone.cn/capital/3007845.html,战略投资,未披露,2010-12-23,"大数据,新媒体营销,品牌营销",7
2010122332654093029947,3265409,太子龙,浙江格励奥纺织股份有限公司,https://data.cyzone.cn/company/3265409.html,1,3029947,3029947,怀龙投资,https://data.cyzone.cn/capital/3029947.html,战略投资,未披露,2010-12-23,"服装制造,纺织,传统行业",6
2010122333470953021641,3347095,昌源水务,新疆昌源水务集团有限公司,https://data.cyzone.cn/company/3347095.html,1,3021641,3021641,信晔泰坤,https://data.cyzone.cn/capital/3021641.html,战略投资,未披露,2010-12-23,"传统行业,建筑,土木工程建筑",6
2010122232409229999999,3240922,世纪瑞尔,北京世纪瑞尔技术股份有限公司,https://data.cyzone.cn/company/3240922.html,0,9999999,9999999,未透露,unknown,IPO,11.55亿人民币,2010-12-22,未透露,7
2010122233458463021269,3345846,新疆华油,新疆华油技术服务股份有限公司,https://data.cyzone.cn/company/3345846.html,1,3021269,3021269,新疆中小企业创投,https://data.cyzone.cn/capital/3021269.html,战略投资,未披露,2010-12-22,"传统行业,石油矿采,石油开采技术",7
2010122233201079999999,3320107,昌红科技,深圳市昌红科技股份有限公司,https://data.cyzone.cn/company/3320107.html,0,9999999,9999999,未透露,unknown,IPO,5.78亿人民币,2010-12-22,"智能制造,智能制造装备,仪器设备",7
2010122232535093012691,3253509,恒生科技园,杭州恒生鼎汇科技有限公司,https://data.cyzone.cn/company/3253509.html,1,3012691,3012691,恒生电子,https://data.cyzone.cn/capital/3012691.html,A+轮,未披露,2010-12-22,未透露,7
2010122232239761393511,3223976,福莱特玻璃,福莱特玻璃集团股份有限公司,https://data.cyzone.cn/company/3223976.html,2,"1393511,1395564",1393511,"博信资产,鼎峰资本","https://data.cyzone.cn/capital/1393511.html,https://data.cyzone.cn/capital/1395564.html",A轮,3.7亿人民币,2010-12-22,"材料,非金属矿物制品业",7
2010122232062591393234,3206259,丰元股份,山东丰元化学股份有限公司,https://data.cyzone.cn/company/3206259.html,1,1393234,1393234,达晨创投,https://data.cyzone.cn/capital/1393234.html,股权转让,未披露,2010-12-22,"化学化工,制造业,传统行业",7
