event_id,investee_id,investee_shortname,investee_fullname,investee_url,investor_number,investor_ids,investor_leader_id,investor_names,investor_urls,series,amount,date,industries,page_number
2013123132728993292610,3272899,书香门地,书香门地（上海）美学家居股份有限公司,https://data.cyzone.cn/company/3272899.html,1,3292610,3292610,九鼎投资,https://data.cyzone.cn/capital/3292610.html,A轮,未披露,2013-12-31,"传统行业,建筑,建筑材料",1
2013123132682523012221,3268252,中小企业担保,杭州市中小企业担保有限公司,https://data.cyzone.cn/company/3268252.html,1,3012221,3012221,杭实集团,https://data.cyzone.cn/capital/3012221.html,战略投资,未披露,2013-12-31,"担保,金融",1
2013123113211341393448,1321134,广州上座巴网络技术有限公司,广州上座巴网络技术有限公司,https://data.cyzone.cn/company/1321134.html,3,"1393448,1393586,1393833",1393448,"老鹰基金,雷雨资本,易一天使","https://data.cyzone.cn/capital/1393448.html,https://data.cyzone.cn/capital/1393586.html,https://data.cyzone.cn/capital/1393833.html",种子轮,未披露,2013-12-31,"生活消费,移动互联网",1
2013123132190989999999,3219098,安能快递,上海安能聚创供应链管理有限公司,https://data.cyzone.cn/company/3219098.html,0,9999999,9999999,未透露,unknown,B轮,未披露,2013-12-31,"快递收发,物流收发,物流仓储",1
2013123112713739999999,1271373,艾漫动漫,艾漫（上海）动漫设计有限公司,https://data.cyzone.cn/company/1271373.html,0,9999999,9999999,未透露,unknown,天使轮,未披露,2013-12-31,"文化娱乐,IP,IP运营",1
2013123131604721404984,3160472,桑尼能源,杭州桑尼能源科技股份有限公司,https://data.cyzone.cn/company/3160472.html,2,"1404984,1404983",1404984,"旗银创投,港银创投","https://data.cyzone.cn/capital/1404984.html,https://data.cyzone.cn/capital/1404983.html",战略投资,未披露,2013-12-31,"传统行业,能源,太阳能光伏",1
2013123013006501393600,1300650,黑瞳网络,广州黑瞳网络科技有限公司,https://data.cyzone.cn/company/1300650.html,1,1393600,1393600,斯凯网络投资,https://data.cyzone.cn/capital/1393600.html,天使轮,数百万人民币,2013-12-30,游戏动漫,3
2013123013294691393248,1329469,集汇,上海青声网络科技有限公司,https://data.cyzone.cn/company/1329469.html,1,1393248,1393248,蓝驰创投,https://data.cyzone.cn/capital/1393248.html,A轮,数百万人民币,2013-12-30,内容产业,3
2013123030165451405467,3016545,科华控股,科华控股股份有限公司,https://data.cyzone.cn/company/3016545.html,3,"1405467,3197610,3006593",1405467,"尚颀资本,上海尚颀股权投资基金一期合伙企业...,贝元投资","https://data.cyzone.cn/capital/1405467.html,https://data.cyzone.cn/capital/3197610.html,https://data.cyzone.cn/capital/3006593.html",A轮,4800万人民币,2013-12-30,"汽车交通,汽车配件,汽车零部件",3
2013123030431623017969,3043162,同方健康,同方健康科技（北京）股份有限公司,https://data.cyzone.cn/company/3043162.html,1,3017969,3017969,清华同方,https://data.cyzone.cn/capital/3017969.html,战略投资,未披露,2013-12-30,"企业服务,传统企业服务,IT服务",3
2013123013223701394561,1322370,奇思汇,南京奇思汇企业管理有限公司,https://data.cyzone.cn/company/1322370.html,1,1394561,1394561,天奇创投,https://data.cyzone.cn/capital/1394561.html,天使轮,未披露,2013-12-30,"孵化器,创业服务,企业服务",3
2013123013219521393338,1321952,学乐云平台,杭州博世数据网络有限公司,https://data.cyzone.cn/company/1321952.html,1,1393338,1393338,高特佳,https://data.cyzone.cn/capital/1393338.html,天使轮,900万人民币,2013-12-30,"教育培训,教育综合服务,直播",3
2013123013232371393220,1323237,中文在线,北京中文在线数字出版股份有限公司,https://data.cyzone.cn/company/1323237.html,3,"1393220,1394723,3536077",1393220,"德同资本,启迪之星,博润投资","https://data.cyzone.cn/capital/1393220.html,https://data.cyzone.cn/capital/1394723.html,https://data.cyzone.cn/capital/3536077.html",D轮,6339万人民币,2013-12-30,"文化娱乐,文学,数字版权",3
2013123013219831393248,1321983,echo回声,深圳市启维文化传媒有限公司,https://data.cyzone.cn/company/1321983.html,1,1393248,1393248,蓝驰创投,https://data.cyzone.cn/capital/1393248.html,A轮,数百万人民币,2013-12-30,"社区社交,兴趣社交,聚会社交",3
2013123013267993019767,1326799,典典养车,杭州小卡科技有限公司,https://data.cyzone.cn/company/1326799.html,1,3019767,3019767,天使投资人王刚,https://data.cyzone.cn/capital/3019767.html,天使轮,100万人民币,2013-12-30,"洗车服务,汽车后市场,汽车交通",3
2013123013218401393213,1321840,礼物说,北京礼物说科技有限公司,https://data.cyzone.cn/company/1321840.html,2,"1393213,1393598",1393213,"红杉资本中国基金,英诺天使基金","https://data.cyzone.cn/capital/1393213.html,https://data.cyzone.cn/capital/1393598.html",天使轮,150万人民币,2013-12-30,"导购,其他,电子商务",3
2013123012944391393522,1294439,最佳旅伴,上海指南猫网络科技有限公司,https://data.cyzone.cn/company/1294439.html,1,1393522,1393522,川岳投资,https://data.cyzone.cn/capital/1393522.html,天使轮,数百万人民币,2013-12-30,"社区社交,旅游",3
2013123032749563243395,3274956,杭房传媒,杭州房产传媒有限公司,https://data.cyzone.cn/company/3274956.html,1,3243395,3243395,华媒控股,https://data.cyzone.cn/capital/3243395.html,A轮,未披露,2013-12-30,未透露,2
2013123031322551394935,3132255,丽明股份,长春丽明科技开发股份有限公司,https://data.cyzone.cn/company/3132255.html,1,1394935,1394935,中一资本,https://data.cyzone.cn/capital/1394935.html,战略投资,未披露,2013-12-30,"企业服务,传统企业服务,IT服务",2
2013123013024843009543,1302484,家视天下,北京家视天下科技有限公司,https://data.cyzone.cn/company/1302484.html,1,3009543,3009543,道丰投资,https://data.cyzone.cn/capital/3009543.html,天使轮,未披露,2013-12-30,内容产业,3
2013123033149169999999,3314916,雅高控股,雅高控股有限公司,https://data.cyzone.cn/company/3314916.html,0,9999999,9999999,未透露,unknown,IPO,8.83亿港元,2013-12-30,"传统行业,石油矿采,非金属矿石开采",2
2013123013152341402041,1315234,591生活网,成都冰枝科技有限公司,https://data.cyzone.cn/company/1315234.html,1,1402041,1402041,丹来资产,https://data.cyzone.cn/capital/1402041.html,战略投资,未披露,2013-12-30,电子商务,2
2013123031614113536410,3161411,天创环境,杭州天创环境科技股份有限公司,https://data.cyzone.cn/company/3161411.html,2,"3536410,3335533",3536410,"华睿投资,钱江水利","https://data.cyzone.cn/capital/3536410.html,https://data.cyzone.cn/capital/3335533.html",A+轮,1800万人民币,2013-12-30,"环保,污染治理,污水处理",2
2013123013248313006521,1324831,DataEye,深圳市慧动创想科技有限公司,https://data.cyzone.cn/company/1324831.html,1,3006521,3006521,抱团创投,https://data.cyzone.cn/capital/3006521.html,天使轮,1000万人民币,2013-12-30,"大数据,数据服务,数据分析",2
2013123031313111394935,3131311,深拓智能,湖南深拓智能设备股份有限公司,https://data.cyzone.cn/company/3131311.html,1,1394935,1394935,中一资本,https://data.cyzone.cn/capital/1394935.html,A轮,未披露,2013-12-30,"智能制造,智能工厂,工业自动化",2
2013123012850721399473,1285072,柯力传感,宁波柯力传感科技股份有限公司,https://data.cyzone.cn/company/1285072.html,2,"1399473,3007642",1399473,"海通创新,浙科投资","https://data.cyzone.cn/capital/1399473.html,https://data.cyzone.cn/capital/3007642.html",A+轮,未披露,2013-12-30,"智能制造,智能制造装备,仪器设备",2
2013123013213771394530,1321377,丝路视觉,丝路视觉科技股份有限公司,https://data.cyzone.cn/company/1321377.html,2,"1394530,1393554",1394530,"中国文化产业投资基金,亚商资本","https://data.cyzone.cn/capital/1394530.html,https://data.cyzone.cn/capital/1393554.html",C轮,6610万人民币,2013-12-30,"企业服务,传统企业服务,IT服务",2
2013123013273833023887,1327383,易宝金融,北京易宝金融信息服务有限公司,https://data.cyzone.cn/company/1327383.html,1,3023887,3023887,易宝集团,https://data.cyzone.cn/capital/3023887.html,A轮,数千万人民币,2013-12-30,"金融,投资理财",3
2013122931237671393579,3123767,多尔克司,多尔克司食品集团股份有限公司,https://data.cyzone.cn/company/3123767.html,1,1393579,1393579,秉鸿资本,https://data.cyzone.cn/capital/1393579.html,战略投资,未披露,2013-12-29,"农业加工,农业",3
2013122930148331156306,3014833,海能仪器,济南海能仪器股份有限公司,https://data.cyzone.cn/company/3014833.html,2,"1156306,1403100",1156306,"吉富创投,国投高科","https://data.cyzone.cn/capital/1156306.html,https://data.cyzone.cn/capital/1403100.html",A轮,1500万人民币,2013-12-29,"智能制造,智能制造装备,仪器设备",3
2013122833023093007577,3302309,浙矿重工,浙江浙矿重工股份有限公司,https://data.cyzone.cn/company/3302309.html,1,3007577,3007577,浙创投,https://data.cyzone.cn/capital/3007577.html,战略投资,未披露,2013-12-28,"智能制造,智能制造装备,仪器设备",4
2013122813291821393564,1329182,企业魔方,上海微汇金融信息服务有限公司,https://data.cyzone.cn/company/1329182.html,1,1393564,1393564,新浪微博基金,https://data.cyzone.cn/capital/1393564.html,天使轮,1000万人民币,2013-12-28,企业服务,4
2013122831224461395575,3122446,皇隆制药,海南皇隆制药股份有限公司,https://data.cyzone.cn/company/3122446.html,1,1395575,1395575,泰达科投,https://data.cyzone.cn/capital/1395575.html,A轮,1259万人民币,2013-12-28,"药品生产,医药服务,医疗健康",4
2013122831128039999999,3112803,大为文化,广州大为文化股份有限公司,https://data.cyzone.cn/company/3112803.html,0,9999999,9999999,未透露,unknown,天使轮,未披露,2013-12-28,"工具软件,日常应用",4
2013122813214623536410,1321462,OK学车,杭州东导数据技术有限公司,https://data.cyzone.cn/company/1321462.html,1,3536410,3536410,华睿投资,https://data.cyzone.cn/capital/3536410.html,A轮,1000万人民币,2013-12-28,"驾考培训,汽车后市场,汽车交通",4
2013122813304919999999,1330491,慧悦游戏,上海慧悦网络科技有限公司,https://data.cyzone.cn/company/1330491.html,0,9999999,9999999,未透露,unknown,天使轮,100万人民币,2013-12-28,"文化娱乐,游戏电竞,手游研发",4
2013122732716673275845,3271667,翼通商务航空,广东省机场管理集团翼通商务航空服务有限公司,https://data.cyzone.cn/company/3271667.html,1,3275845,3275845,白云机场,https://data.cyzone.cn/capital/3275845.html,战略投资,未披露,2013-12-27,未透露,4
2013122730183131393212,3018313,澳坤生物,山西澳坤生物农业股份有限公司,https://data.cyzone.cn/company/3018313.html,1,1393212,1393212,深创投,https://data.cyzone.cn/capital/1393212.html,C轮,2700万人民币,2013-12-27,"农业,农业加工",4
2013122732240123028476,3224012,安信证券,安信证券股份有限公司,https://data.cyzone.cn/company/3224012.html,3,"3028476,3007617,3025972",3028476,"中金国科,浙江金桥创投,杭信投资","https://data.cyzone.cn/capital/3028476.html,https://data.cyzone.cn/capital/3007617.html,https://data.cyzone.cn/capital/3025972.html",B轮,未披露,2013-12-27,"金融,证券/基金,证券",4
2013122713244251393296,1324425,华数传媒,华数传媒控股股份有限公司,https://data.cyzone.cn/company/1324425.html,2,"1393296,1393503",1393296,"天堂硅谷,华夏资本","https://data.cyzone.cn/capital/1393296.html,https://data.cyzone.cn/capital/1393503.html",上市公司定增,3.38亿人民币,2013-12-27,"文化娱乐,文学,数字版权",4
2013122733286651402325,3328665,创晶辉集团,深圳市创晶辉精密塑胶模具有限公司,https://data.cyzone.cn/company/3328665.html,1,1402325,1402325,深圳高新投,https://data.cyzone.cn/capital/1402325.html,战略投资,未披露,2013-12-27,"汽车交通,汽车配件,汽车零部件",4
2013122631571779999999,3157177,东电创新,东电微校（北京）教育科技有限公司,https://data.cyzone.cn/company/3157177.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2013-12-26,"家庭教育,教育综合服务,教育培训",4
2013122633445641393398,3344564,车记,北京淘气宝玩具贸易有限公司,https://data.cyzone.cn/company/3344564.html,1,1393398,1393398,险峰（K2VC）,https://data.cyzone.cn/capital/1393398.html,天使轮,数百万人民币,2013-12-26,"大数据,数据服务,数据分析",4
2013122633272203536627,3327220,龙高科,北京国电龙高科环境工程技术有限公司,https://data.cyzone.cn/company/3327220.html,1,3536627,3536627,青域基金,https://data.cyzone.cn/capital/3536627.html,战略投资,未披露,2013-12-26,"环保,环保相关服务,环保技术",4
2013122632800413014504,3280041,利万家,深圳市利万家智能技术有限公司,https://data.cyzone.cn/company/3280041.html,1,3014504,3014504,建信财富,https://data.cyzone.cn/capital/3014504.html,战略投资,未披露,2013-12-26,"仪器设备,智能制造装备,智能制造",4
2013122632470763018629,3247076,厦门两岸股权交易中心,厦门两岸股权交易中心有限公司,https://data.cyzone.cn/company/3247076.html,1,3018629,3018629,厦门创投,https://data.cyzone.cn/capital/3018629.html,天使轮,未披露,2013-12-26,"投资理财,金融",5
2013122633031263099967,3303126,国金融资租赁,浙江国金融资租赁股份有限公司,https://data.cyzone.cn/company/3303126.html,1,3099967,3099967,浙江东方,https://data.cyzone.cn/capital/3099967.html,战略投资,未披露,2013-12-26,未透露,5
2013122632339433007427,3233943,长春中科光电,中科光电（长春）股份有限公司,https://data.cyzone.cn/company/3233943.html,1,3007427,3007427,长春新投,https://data.cyzone.cn/capital/3007427.html,天使轮,未披露,2013-12-26,"智能制造,智能制造装备,仪器设备",5
2013122613199801393234,1319980,快客传媒,快客数字传媒有限公司,https://data.cyzone.cn/company/1319980.html,1,1393234,1393234,达晨创投,https://data.cyzone.cn/capital/1393234.html,A轮,200万人民币,2013-12-26,"文化娱乐,媒体,垂直媒体",5
2013122612695471404246,1269547,森莱浦,江苏森莱浦光电科技有限公司,https://data.cyzone.cn/company/1269547.html,2,"1404246,1395215",1404246,"力合天使,清控银杏","https://data.cyzone.cn/capital/1404246.html,https://data.cyzone.cn/capital/1395215.html",B轮,未披露,2013-12-26,硬件,5
2013122612936761395144,1293676,淘车无忧,江苏淘车无忧汽车管理服务股份有限公司,https://data.cyzone.cn/company/1293676.html,1,1395144,1395144,顺融资本,https://data.cyzone.cn/capital/1395144.html,天使轮,400万人民币,2013-12-26,"汽车交通,汽车交易,二手车交易",5
2013122630384711393889,3038471,科瑞明软件,北京科瑞明软件有限公司,https://data.cyzone.cn/company/3038471.html,1,1393889,1393889,东方国信,https://data.cyzone.cn/capital/1393889.html,战略投资,3000万人民币,2013-12-26,"咨询服务,传统企业服务,企业服务",5
2013122532599861409483,3259986,松粮集团,松原粮食集团有限公司,https://data.cyzone.cn/company/3259986.html,1,1409483,1409483,格力电器,https://data.cyzone.cn/capital/1409483.html,A轮,未披露,2013-12-25,未透露,5
2013122512788031393470,1278803,九方宏信,北京九方宏信交通装备有限公司,https://data.cyzone.cn/company/1278803.html,1,1393470,1393470,基石资本,https://data.cyzone.cn/capital/1393470.html,天使轮,未披露,2013-12-25,汽车交通,5
2013122531349851393296,3134985,灵汇股份,灵汇技术股份有限公司,https://data.cyzone.cn/company/3134985.html,1,1393296,1393296,天堂硅谷,https://data.cyzone.cn/capital/1393296.html,B轮,211万人民币,2013-12-25,"咨询服务,传统企业服务,企业服务",5
2013122513001429999999,1300142,母婴乐园,福州康为网络技术有限公司,https://data.cyzone.cn/company/1300142.html,0,9999999,9999999,未透露,unknown,天使轮,1500万人民币,2013-12-25,"移动互联网,社区社交",5
2013122532621331397914,3262133,安达精密,广州安达精密工业股份有限公司,https://data.cyzone.cn/company/3262133.html,1,1397914,1397914,广州基金,https://data.cyzone.cn/capital/1397914.html,A轮,未披露,2013-12-25,未透露,5
2013122532761941191390,3276194,大兴华夏,北京大兴华夏村镇银行有限责任公司,https://data.cyzone.cn/company/3276194.html,2,"1191390,1403001",1191390,"华夏银行,亦庄国投","https://data.cyzone.cn/capital/1191390.html,https://data.cyzone.cn/capital/1403001.html",A轮,未披露,2013-12-25,未透露,5
2013122533542203029066,3354220,金汇养和健康,北京金汇养和健康科技股份公司,https://data.cyzone.cn/company/3354220.html,1,3029066,3029066,中通和达,https://data.cyzone.cn/capital/3029066.html,A轮,未披露,2013-12-25,"医疗健康,健康保健,健康管理",5
2013122432408893236994,3240889,中船重工特种设备,中船重工特种设备有限责任公司,https://data.cyzone.cn/company/3240889.html,1,3236994,3236994,中国重工,https://data.cyzone.cn/capital/3236994.html,战略投资,未披露,2013-12-24,未透露,6
2013122413249781393220,1324978,诺尔康,杭州诺尔康神经电子科技有限公司,https://data.cyzone.cn/company/1324978.html,3,"1393220,1393214,3006160",1393220,"德同资本,凯鹏华盈,凯鹏华盈","https://data.cyzone.cn/capital/1393220.html,https://data.cyzone.cn/capital/1393214.html,https://data.cyzone.cn/capital/3006160.html",C轮,10000万人民币,2013-12-24,"医疗健康,医疗器械",6
2013122430938341394633,3093834,海能科技,上海海能信息科技有限公司,https://data.cyzone.cn/company/3093834.html,1,1394633,1394633,上海艾云创业投资管理有限公司,https://data.cyzone.cn/capital/1394633.html,A轮,未披露,2013-12-24,"咨询服务,传统企业服务,企业服务",6
2013122433437103020535,3343710,天翼国基,朝阳天翼国基新材料有限公司,https://data.cyzone.cn/company/3343710.html,1,3020535,3020535,悟空投资,https://data.cyzone.cn/capital/3020535.html,天使轮,未披露,2013-12-24,"材料,复合材料",6
2013122432540521393889,3254052,北科亿力,北京北科亿力科技有限公司,https://data.cyzone.cn/company/3254052.html,1,1393889,1393889,东方国信,https://data.cyzone.cn/capital/1393889.html,并购,1.6亿人民币,2013-12-24,"智能制造,智能制造装备,仪器设备",6
2013122433301019999999,3330101,聚链时代,北京聚链时代科技集团股份有限公司,https://data.cyzone.cn/company/3330101.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2013-12-24,未透露,5
2013122331269719999999,3126971,上海上电,上海上电电机股份有限公司,https://data.cyzone.cn/company/3126971.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2013-12-23,"智能制造,智能制造装备,仪器设备",6
2013122333360603019438,3336060,九洲线缆,四川九洲线缆有限责任公司,https://data.cyzone.cn/company/3336060.html,1,3019438,3019438,四川发展,https://data.cyzone.cn/capital/3019438.html,战略投资,未披露,2013-12-23,"智能制造,智能制造装备,电气设备",6
2013122332309701393696,3230970,天颖环境,武汉天颖环境工程股份有限公司,https://data.cyzone.cn/company/3230970.html,1,1393696,1393696,北京约瑟投资有限公司,https://data.cyzone.cn/capital/1393696.html,股权转让,330万人民币,2013-12-23,"环保,环保制造,环保工程",6
2013122312824031395782,1282403,华昊中天,北京华昊中天生物技术有限公司,https://data.cyzone.cn/company/1282403.html,1,1395782,1395782,龙磐投资,https://data.cyzone.cn/capital/1395782.html,天使轮,未披露,2013-12-23,"医疗健康,医疗技术,生物制药",6
2013122313238611395426,1323861,亿赛通,北京亿赛通科技发展有限责任公司,https://data.cyzone.cn/company/1323861.html,1,1395426,1395426,德联资本,https://data.cyzone.cn/capital/1395426.html,C轮,未披露,2013-12-23,"企业服务,企业安全,数据安全",6
2013122313220471394008,1322047,微赢互动,北京微赢互动科技有限公司,https://data.cyzone.cn/company/1322047.html,1,1394008,1394008,广发信德,https://data.cyzone.cn/capital/1394008.html,A轮,1亿人民币,2013-12-23,"企业服务,传统企业服务,广告营销",6
2013122330284221402910,3028422,星龙科技,深圳市星龙科技股份有限公司,https://data.cyzone.cn/company/3028422.html,1,1402910,1402910,力合创投,https://data.cyzone.cn/capital/1402910.html,战略投资,161万人民币,2013-12-23,"智能制造,智能制造装备,仪器设备",6
2013122332646871393583,3264687,新城热力,北京新城热力有限公司,https://data.cyzone.cn/company/3264687.html,1,1393583,1393583,国泰创投,https://data.cyzone.cn/capital/1393583.html,A轮,未披露,2013-12-23,"能源电力,能源服务,能源管理",6
2013122233347153536672,3334715,雅圣灵芝,江苏雅圣农业有限公司,https://data.cyzone.cn/company/3334715.html,1,3536672,3536672,时代伯乐,https://data.cyzone.cn/capital/3536672.html,A轮,未披露,2013-12-22,"农业,新农业,生产种植技术",6
2013122113268051400678,1326805,环球漫游,北京环球友邻科技有限公司,https://data.cyzone.cn/company/1326805.html,1,1400678,1400678,NEA恩颐投资,https://data.cyzone.cn/capital/1400678.html,A轮,数千万美元,2013-12-21,"境外游,旅游服务,旅游",7
2013122113127159999999,1312715,微恒,成都微恒网络技术有限公司,https://data.cyzone.cn/company/1312715.html,0,9999999,9999999,未透露,unknown,天使轮,200万人民币,2013-12-21,教育培训,7
2013122013265799999999,1326579,爱宝宝,深圳爱宝宝网络科技有限公司,https://data.cyzone.cn/company/1326579.html,0,9999999,9999999,未透露,unknown,A轮,350万美元,2013-12-20,"教育培训,教育综合服务,家庭教育",7
2013122013207101393211,1320710,网金控股,广东网金控股股份有限公司,https://data.cyzone.cn/company/1320710.html,1,1393211,1393211,IDG资本,https://data.cyzone.cn/capital/1393211.html,A轮,数千万人民币,2013-12-20,"支付,移动互联网",7
2013122031679411393218,3167941,中持股份,中持水务股份有限公司,https://data.cyzone.cn/company/3167941.html,2,"1393218,1393222",1393218,"北极光创投,启明创投","https://data.cyzone.cn/capital/1393218.html,https://data.cyzone.cn/capital/1393222.html",股权转让,984万人民币,2013-12-20,"环保,污染治理,污水处理",7
2013122013263001393268,1326300,点名时间,北京点名时间科技有限公司,https://data.cyzone.cn/company/1326300.html,2,"1393268,1393228",1393268,"经纬中国,英特尔资本","https://data.cyzone.cn/capital/1393268.html,https://data.cyzone.cn/capital/1393228.html",A轮,数百万美元,2013-12-20,"金融,众筹",7
2013122013084661393213,1308466,一人一亩田网络,北京一人一亩田网络科技有限公司,https://data.cyzone.cn/company/1308466.html,1,1393213,1393213,红杉资本中国基金,https://data.cyzone.cn/capital/1393213.html,A轮,数百万美元,2013-12-20,"电子商务,农业",8
2013122031314621393599,3131462,创远仪器,上海创远仪器技术股份有限公司,https://data.cyzone.cn/company/3131462.html,1,1393599,1393599,方广资本,https://data.cyzone.cn/capital/1393599.html,战略投资,未披露,2013-12-20,"信息通信,无线集群通信",7
2013122030327721395277,3032772,圣和药业,南京圣和药业股份有限公司,https://data.cyzone.cn/company/3032772.html,1,1395277,1395277,华泰紫金,https://data.cyzone.cn/capital/1395277.html,天使轮,未披露,2013-12-20,"药品生产,医药服务,医疗健康",7
2013122013306101393476,1330610,乐我网络OOHHOO,上海乐我网络科技有限公司,https://data.cyzone.cn/company/1330610.html,1,1393476,1393476,青松基金,https://data.cyzone.cn/capital/1393476.html,天使轮,数百万人民币,2013-12-20,"文化娱乐,游戏电竞,手游研发",7
2013122012953921135856,1295392,金象网,北京金象大药房医药连锁有限责任公司,https://data.cyzone.cn/company/1295392.html,2,"1135856,1408210",1135856,"复星医药,华方资本","https://data.cyzone.cn/capital/1135856.html,https://data.cyzone.cn/capital/1408210.html",战略投资,未披露,2013-12-20,"医疗健康,医药服务,医药电商",7
2013122031258509999999,3125850,同济医药,武汉同济现代医药科技股份有限公司,https://data.cyzone.cn/company/3125850.html,0,9999999,9999999,未透露,unknown,新三板挂牌,未透露,2013-12-20,"医疗健康,医药服务,中药",7
2013122033289221393679,3328922,凯德实业,天津凯德实业有限公司,https://data.cyzone.cn/company/3328922.html,1,1393679,1393679,同创伟业,https://data.cyzone.cn/capital/1393679.html,A轮,未披露,2013-12-20,"能源电力,能源服务,能源技术",7
2013122032066199999999,3206619,富贵鸟,富贵鸟股份有限公司,https://data.cyzone.cn/company/3206619.html,0,9999999,9999999,未透露,unknown,IPO,11.89亿港元,2013-12-20,"传统行业,纺织,服装制造",7
2013122032238393025931,3223839,远见旅游,浙江远见旅游设计有限公司,https://data.cyzone.cn/company/3223839.html,1,3025931,3025931,恒祥投资,https://data.cyzone.cn/capital/3025931.html,战略投资,未披露,2013-12-20,未透露,7
2013122032095561395657,3209556,新天药业,贵阳新天药业股份有限公司,https://data.cyzone.cn/company/3209556.html,1,1395657,1395657,光谷人才基金,https://data.cyzone.cn/capital/1395657.html,A轮,未披露,2013-12-20,"医疗健康,医疗技术,生物制药",7
